,날짜,신문사,제목,내용,분야
0,20220402,경향신문,"1009회 로또 1등 ‘15, 23, 29, 34, 40, 44’…당첨금 17억원","<div class=""go_trans _article_content"" id=""dic_area"">
			[경향신문] <br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/04/02/0003138076_001_20220402210701143.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br>로또복권 운영사 동행복권은 제1009회 로또복권 추첨에서 ‘15, 23, 29, 34, 40, 44’가 1등 당첨번호로 뽑혔다고 2일 밝혔다. 2등 보너스 번호는 ‘20’이다.<br><br>당첨번호 6개를 모두 맞힌 1등 당첨자는 15명으로 17억246만원씩 받는다.<br><br>당첨번호 5개와 보너스 번호가 일치한 2등은 69명으로 각 6168만원씩 받는다. 당첨번호 5개를 맞힌 3등은 2632명으로 162만원씩을 받는다.<br><br>당첨번호 4개를 맞힌 4등(고정 당첨금 5만원)은 13만3476명, 당첨번호 3개가 일치한 5등(고정 당첨금 5000원)은 223만2천525명이다.
		</br></br></br></br></br></br></br></br></br></div>",경제
1,20220402,TV조선,"치솟는 배달비에 자영업자들 반격…""단건배달 주문 안 받아요""","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>배달 아르바이트가 급증한데는, 배달 시장이 그만큼 커졌기 때문이죠. 그런데 최근 배달앱들이 한 번에 한 집만 배달하는 단건 배달  이용료를 잇따라 인상했습니다. 소비자들도 비용 부담이 커졌지만 더 높은 수수료를 내야하는 자영업자도 속앓이를 하고 있습니다. 급기야, 일부는 단건 배달 주문을 하지 말아달라고 호소에 나섰습니다. <br><br>김예나 기자가 자세한 이야기를 들어봤습니다.<br><br>[리포트]<br>경기도의 한 배달 전문 공유주방. 점주 박상진 씨는 음식을 포장할 때마다 단건배달 주문을 자제해달라는 안내문을 넣습니다. <br><br>박상진 / 공유주방 점주<br>""(월 이용 요금이) 210만 원 정도였는데 지금 거의 340만 원 수준 정도 나가고. 입금되는 금액을 보니까 가게 사정이 많이 안 좋아지고 있다는 걸 느껴서…."" <br><br>배달앱 수수료 부담에 일부 자영업자들은 서비스에서 탈퇴하거나 아예 직접 배달하기도 합니다. <br><br>자영업자<br>""24만 원에 13만 원을 떼어가는데 그거 해서 뭐 해요. 배민원은 점차 점차 (이용을) 줄여가려고 하는 추세인데…"" <br><br>최근 대형 배달앱들은 잇달아 단건배달 요금제를 개편했습니다. 중계수수료와 배달료를 인상한 겁니다.<br><br>2만원 어치 주문을 받을 경우, 자영업자가 부담해야할 금액은 1000원 넘게 올랐습니다.<br><br>고객에게 인상분을 전가시키지 않는 한 자영업자들로선 팔면 팔수록 손해입니다. <br><br>정연승 / 단국대 경영학부 교수<br>""자영업자들이 그 비용을 다 부담할 수가 없거든요. 결국은 이제 소비자 가격을 올리겠죠."" <br><br>이용 요금 인상은 결국 소비자 부담으로 이어질 수 밖에 없다는 지적입니다. <br><br>TV조선 김예나입니다. 
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
2,20220402,TV조선,"배달·가사도우미 뜨고, 미용·공연업종 지고…코로나 2년, 뒤바뀐 알바 지형","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>코로나 바이러스가 우리 일상에 침범한 2년 이라는 시간 동안 많은 것들이 바뀌었습니다. 일자리 지형도도 그렇습니다. 특히 아르바이트는 변화가 큰데요. 청소나 배달 알바는 최대 10배 늘어난 반면, 공연 분야 알바는 4분의 1 토막 났습니다. <br><br>김충령 기자가 취재했습니다.<br><br>[리포트]<br>고객 요청 사항을 살피곤 티비장 먼지를  중점적으로 닦습니다. 고객이 귀가하기 전 청소와 설거지를 끝내고 돌아갑니다. 청소 플랫폼을 통해 일하는 알바입니다.<br><br>한 알바 전문 포털이 지난해 업종별 구인 건수를 분석한 결과, 청소 분야는 코로나 이전인 2019년보다 951% 폭증했습니다.<br><br> 코로나 이후  1인가구를 중심으로 고객이 크게 늘었습니다. 코로나로 어려움을 겪던 호텔이나 식당 근무자들이  청소 알바로 유입됐다고 합니다. <br><br>A씨 / 청소 플랫폼 근로자<br> ""서빙 업무라든지 다른 업무들도 있었지만 이 업무를 접하고 나서는 좀 손쉽게 제가 좀 편할 때…가게는 정해진 시간에 가야 되잖아요."" <br><br>반려동물 돌봄은 512% 베이비시터는 365%  증가했습니다. <br><br>배달 분야 알바 시장도 커졌습니다. 배달은 114%, 포장·품질검사는 142%, 소화물분류는 107%  늘었습니다.<br><br> 위축된 시장도 있습니다. 소극장이 몰려 있는  대학로는 한산합니다. 코로나 이후 공연이 어려워지면서  조명·음향 분야는 2년 전보다 80%나 급감했고, 보조출연·방청도 17% 줄었습니다.<br><br>외출 빈도가 적어지며 헤어·미용도 59% 줄었고, 노래방과 호프집도 큰 폭 감소했습니다.<br><br> 임성은 / D연극기획사 팀장<br>""생계가 어려워지니까 대학로를 떠나시는 분들도 실제로 많이 계셨고…배달이라든지 가사도우미라든지, 아니면 그냥 공부를…."" <br><br>코로나가 알바 지형까지  바꿔놨습니다. <br><br>TV조선 김충령입니다. 
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
3,20220402,경향신문,‘추억의 SNS’ 싸이월드 2년6개월만에 서비스 재개…설치·접속 오류도,"<div class=""go_trans _article_content"" id=""dic_area"">
			[경향신문] <br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/04/02/0003138069_001_20220402170901168.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br>‘추억의 SNS’ 싸이월드가 2년 6개월만에 서비스를 재개했다. 일부 이용자들 사이에서는 설치와 접속 장애를 지적하는 목소리가 나왔다.<br><br>싸이월드제트 손성민 공동대표는 2일 “당초 공지했던 오후 4시42분보다 이른 오후 12시30분부터 구글 플레이와 애플 앱스토어에서 싸이월드 앱을 출시했다”고 밝혔다고 연합뉴스가 전했다.<br><br>싸이월드가 서비스를 재개한 것은 2019년 10월 웹 서비스를 중단한 지 2년6개월 만이다. 싸이월드제트는 지난해 12월 싸이월드 앱 서비스를 개시할 예정이었지만 앱 심사 지연 등으로 일정이 미뤄졌다. 싸이월드제트는 예정보다 늦어진 일정에 대한 사과의 의미로 오픈 후 한 달간 유료 아이템을 판매하지 않을 계획이다. <br><br>싸이월드제트는 지난해 2월2일 시작된 싸이월드 리부팅 프로젝트로 140억원을 투자해 싸이월드 사진 170억장, 1억6000만개 동영상을 복원하고 서버 전면 교체, 보안솔루션 강화 작업을 했다고 전했다.<br><br>싸이월드에서는 미니룸과 사진첩, 일촌맺기, 파도타기, 뮤직파도 BGM 서비스 등 서비스를 이용할 수 있다. 2015년 1월 1일 이후 가입한 회원 1800만명은 정상적으로 사진첩을 이용할 수 있지만, 그 이전 회원 1400만명의 데이터베이스(DB)와 사진, 동영상 등은 복원 후 이전 중이어서 이달 중으로 이용 가능할 것이라고 회사 측은 전했다.<br><br>싸이월드를 다시 접한 이용자들은 구글플레이스토어 싸이월드 리뷰에 “십수년 전으로 돌아간 듯한 느낌” “오그라드는 추억을 돌려주셔서 감사하다” 등의 평을 올렸다. <br><br>하지만 일부 스마트폰에서는 싸이월드 앱 설치가 이뤄지지 않았다. 계정 오류나, 로그인 실패 등을 문의하는 글도 이어졌다. <br><br>싸이월드제트는 “구글플레이에서 다운로드가 되지 않는 분들이 많은 것은 구글플레이 서버의 문제”라며 싸이월드 앱이나 스마트폰의 기종의 문제가 아니라고 답했다. 손 공동대표는 “여러 예외 상황들에 대응하고 있으며 이런 기간이 약 7일 정도는 필요할 것으로 본다”고 전했다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
4,20220402,경향신문,주유소 휘발윳값 10주 연속 상승세 끝…이번주 소폭 하락,"<div class=""go_trans _article_content"" id=""dic_area"">
			[경향신문] <br><!--YHAP--><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/04/02/0003138060_001_20220402145401165.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">지난달 15일 서울 송파구 한 셀프주유소로 차량들의 행렬이 이어지고 있다.   연합뉴스</em></span><br><!--//YHAP--><br><br>국내 주유소 휘발유 가격이 10주 연속 상승세를 마치고 이번 주 소폭 하락한 것으로 집계됐다. 최근 국제 유가 하락으로 가격이 더 내려갈 수 있다는 관측이 나온다. <br><br>2일 한국석유공사 유가정보서비스 오피넷에 따르면 3월 다섯째 주(3.27~31) 전국 주유소 휘발유 평균 판매가격은 전주 대비 1.9원 내린 ℓ당 2000원을 기록했다고 연합뉴스는 전했다. 전날 오후 기준으로는 ℓ당 1996.48원까지 떨어졌다. <br><br>국내 휘발유 가격은 그간의 국제 유가 상승세에 따라 올해 1월 셋째 주부터 지난주까지 10주 연속 올랐다. 하지만 러시아-우크라이나 간 휴전 협상 진전, 미국 기준금리 인상 등의 영향으로 국제 유가가 지난달 중순부터 소폭 하락하면서 국내 가격도 상승세를 멈췄다. 통상 국내 기름값은 2주 정도 시차를 두고 국제 석유제품의 가격을 따라간다.<br><br>최고가 지역인 서울의 이번주 휘발유 평균 가격은 전주보다 10.1원 내린 ℓ당 2068.5원, 최저가 지역인 광주는 전주 대비 1.6원 하락한 1976.6원을 기록했다.<br><br>재고 회전율이 높은 서울 지역 주유소는 정유사의 공급가격 변화를 빠르게 반영할 수 있어 유가 변동에 따른 가격 변화가 다른 지역보다 비교적 빨리 나타나는 편이다.<br><br>상표별로는 GS칼텍스 주유소가 평균 ℓ당 2007.7원으로 가장 비쌌고, 알뜰주유소가 1971.4원으로 가장 저렴했다. 다만 이번 주 전국 주유소 경유 판매가격은 전주보다 1.7원 오른 ℓ당 1919.8원을 기록했다.<br><br>주간 평균으로 보면 경유 가격은 이번 주에도 올랐지만, 일평균 가격은 지난달 28일(1920.4원) 정점을 찍고 조금씩 내리고 있다. 전날 오후 기준 전국 평균 경유 가격은 ℓ당 1916.9원이었다.<br><br>국내 기름값의 선행지표인 국제 유가는 미국의 전략 비축유 방출 결정, 코로나19에 따른 중국 상하이 봉쇄 등의 영향으로 이번 주 하락세를 보였다. 국내 수입 원유의 기준이 되는 두바이유는 전주보다 3.2달러 하락한 배럴당 108.8달러를 기록했다.<br><br>대한석유협회 관계자는 “국제 유가 하락으로 향후 국내 휘발유 가격이 추가로 내릴 수 있지만, 여전히 고유가 상황이 계속되고 있어 유의미한 수준으로 가격이 내려가진 않을 것”이라고 전망했다.<br><br>정부는 이달 말 종료될 예정이었던 유류세 20% 인하 조치를 3개월 연장했다. 정부는 유류세 인하 폭을 현행 20%에서 30%로 확대하는 방안도 검토하고 있으며, 오는 5일 확정할 계획이다.<br><br>유류세 인하율이 법정 최고치인 30%로 확대되면 휘발유 1ℓ당 세금은 574원으로 내려간다. 유류세 인하 전보다는 246원, 인하율 20% 적용 때보다는 82원 줄어드는 효과가 있다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
5,20220402,TV조선,프로야구 개막과 함께…신세계 축제 '랜더스데이'도 열려,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/04/02/2022040290030_0_20220402144101777.jpg?type=w647"" id=""img1""/>
</div>
</div></span>프로야구 개막과 함께 신세계그룹 18개 계열사 참여하는 쇼핑축제 '2022 랜더스데이'도 시작했다. <br><br>신세계그룹은 지난해 SSG랜더스 창립 기념으로 열었던 랜더스데이가 호응을 얻자 올해도 상반기 최대 규모 행사로 계획했다. <br><br>우선 이마트는 2일과 3일 이틀간 한우 전품목을 40% 할인해 판매한다.  국산두부 전품목과 냉동 군만두, 냉동피자,  시리얼을 포함해 레고 스타트팩, 주방세제 등 약 100여가지 생필품을 반값 수준으로 내놓았다. <br><br>SSG닷컴은 2일부터 8일까지 온라인 '랜더스데이'를 진행해, 신세계몰과 신세계백화점몰에서 판매하는 상품에 적용할 수 있는 7%, 11%, 12% 할인쿠폰 3종을 발급한다. 이마트몰과 새벽배송 몰에서 4만원 이상 구매한 건을 합산해 16만원 이상 구매 시, SSG머니 적립금 1만원을 지급한다. <br><br>G마켓과 옥션에서는 3일까지 유니폼 등 인기 SSG랜더스 굿즈를 판매하며 신세계 전용 쿠폰도 제공한다.<br><br>또 이마트24는 '집관족'을 겨냥해 7일까지 랜더스맥주 3종 6캔을 9900원에 판매한다. 이와함께 안주, 간식, 음료 등 인기 먹거리 30여 종류를 1+1에 판매한다. <br><br>스타벅스는 2일, 3일 이틀간 SSG랜더스필드 전용 특화음료인 '레드 파워 스매셔'를 전국 스타벅스 매장에서 선보일 예정이다.<br><br>신세계면세점은 8일까지 온라인몰에서 선글라스, 모자, 운동복 등 야구를 관람할 때 필요한 패션 아이템부터 영양제까지 ‘야구팬 취향저격템’ 을 최대 50% 할인한다.<br><br>W컨셉도 8일까지 캐주얼웨어, 라이프웨어, 뷰티기기 등에 대한 할인 행사를 진행하는 한편, 3일까지 매일 오전 10시부터 '숫자야구게임' 이벤트를 진행해 정답을 맞힌 고객에게 선착순으로 20% 할인 쿠폰을 지급한다.<br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
6,20220402,TV조선,"hy, 컵커피 가격 지난달부터 평균 200원 인상","<div class=""go_trans _article_content"" id=""dic_area"">
			hy(한국야쿠르트)가 컵커피 제품 가격을 평균 200원 올린 것으로 뒤늦게 알려졌다. <br><br>유통업계에 따르면, hy는 지난달 2일부터 일부 커피 제품의 출고가를 평균 200원 인상했다. <br><br>'콜드브루 아메리카노'는 2000원에서 2200원으로, '핫브루 바닐라라떼'는 2500원에서 2700원으로 올랐다. <br><br>원두값과 인건비 등 상승에 따른 가격 조정으로, 가뭄과 홍수 등 이상기후로 브라질과 베트남의 커피 원두 생산량이 줄면서 원두값이 치솟았다. <br>
</br></br></br></br></br></br></br></div>",경제
7,20220402,TV조선,'무신사 vs 크림 짝퉁 논란…제조사는 '가품' 판정,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/04/02/2022040290028_0_20220402143602598.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">크림(KREAM)이 티셔츠 제조사 에센셜에 의뢰해 받은 감정 결과</em></span>수입 명품 티셔츠의 진품 여부를 두고 온라인 패션 플랫폼 '무신사'와 리셀 업체 '크림(KREAM)'이 공방을 벌인 가운데, 티셔츠 제조사는 크림의 손을 들어줬다. <br><br>크림은 1일 공지를 통해 ""해당 상품의 제조사인 ‘피어오브갓’ (Fear of God, LLC) 본사로부터 해당 제품이 가품이라는 판정 확인서를 받았다""고 밝혔다. <br><br>해당 논쟁은 한 이용자가 무신사를 통해 문제가 된 '에센셜(Essentials)' 티셔츠를 구입했고, 이후 크림에 되팔기 위해 옷을 보냈는데 크림이 이를 가품으로 판별하면서 시작됐다.<br><br>크림은 피어 오브 갓 본사의 생산총괄 부사장 제프 라자로(Jeff Lazaro) 이름으로 확인서도 공개했다. 확인서에 따르면 해당 제품은 라벨과 립의 봉제방식, 로고(아플리케), 브랜드택 등에서 정품과 다른 것으로 드러났다. <br><br>크림 측은 ""이런 내용이 지난 2월  공개했던 검품 기준과 동일하다""며 ""가품 거래로 인한 불이익을 받지 않도록 주의하시기 바란다""고 당부했다.<br><br>이에 대해 무신사는 ""에센셜 제품의 판매를 즉시 전면 중단한다""며 ""해당 제품을 구매한 분들께 판매 금액의 200%를 보상해드릴 예정""이라고 밝혔다.
		</br></br></br></br></br></br></br></br></br></br></div>",경제
8,20220402,조선일보,국민연금 930억 보유한 러시아 루크오일 수익률 -99.2%,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/04/02/0003682734_001_20220403074101180.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br>										우크라이나 사태가 국민연금의 투자 수익률에도 일부 악영향을 준 것으로 나타났다. 보유한 러시아 주식의 주가가 지난해 말 대비 큰 폭으로 하락했기 때문이다.<br><br>2일 국민연금공단이 강기윤 국민의힘 의원에게 제출한 자료에 따르면, 지난해 8월 기준 국민연금이 가장 많이 보유한 러시아 주식인 스베르방크의 주가는 올 들어 지난 31일(현지시각)까지 51% 하락했다. 지난해 말 293.49루블이었던 주가가 지난달 31일에는 143.69루블이 됐다. 지난달 28일 거래가 재개된 이후 주가가 일부 올랐지만, 여전히 주가가 작년 말 대비 반 토막이 난 수준이기 때문이다. 다른 에너지 기업 가즈프롬(-29.2%)이나 인터넷 플랫폼 기업 얀덱스(-50.1%) 등도 지난해 말 대비 주가가 크게 하락했다.<br><br><div style=""margin-top: 0px;margin-bottom: 12px;padding-top: 9px;padding-bottom: 9px;border-top: 1px solid #444446;border-bottom: 1px solid #ebebeb;color: #3e3e40;font-size: 18px;line-height: 1.5;""><div style=""font-weight: bold;""> 전쟁으로 국민연금 보유한 러시아 유가증권 폭락</div></div><br>							러시아 증시 상장 주식이 아닌 미국·유럽 증시에 상장된 러시아 기업의 주식(예탁 증서)은 상황이 더 심각하다. 주가가 1달러 미만까지 급락한 이후 3월 들어서는 거래가 사실상 중단된 경우가 많기 때문이다. 석유기업 루크오일의 주가는 미국 뉴욕 증시에서 99.2% 하락한 상태다. 국민연금은 이 주식을 7600만달러 보유하고 있었다. 스베르방크의 예탁증서도 지난해 말 대비 주가가 96.7% 하락한 상태다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a2"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/04/02/0003682734_002_20220403074101275.jpg?type=w647"" id=""img2""/>
</div>
</div></span><br>										지난해 국민연금이 새롭게 투자한 러시아 주식들은 어떨까. 지난해 1~8월 국민연금이 가장 많이 사들인 모스크바 거래소 주식(3700만달러)도 지난해 말 대비 주가가 34.9% 하락했다. 순매수 2위 가즈프롬 예탁증서(-68.6%)도 마찬가지였다. 순매수 3위인 금융사 TCS 그룹(예탁 증서·-96.2%)와 식료품 유통 업체 X5 리테일 그룹(예탁 증서·-98%) 등도 주가가 크게 하락한 상태다.<br><br>다만 러시아 증시가 글로벌 증시에서 차지하는 비중이 크지 않아 국민연금의 투자 규모 역시 상대적으로 작은 편인 것은 다행인 부분이다. 지난해 8월 기준 국민연금이 보유한 러시아 주식은 총 7억7400만달러 정도다.<br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
9,20220402,조선일보,옷값 내린 주역 유니클로·H&M;도 결국 올렸다 [왕개미연구소],"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/04/02/0003682722_001_20220403165201121.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">패션 브랜드 H&amp;M;이 올 봄 국내 아이돌 그룹 'ITZY'와 내놓은 복고풍 컬렉션./H&amp;M;</em></span><br>										최신 유행에 맞춰 옷을 제작해 싼 가격에 판매하는 글로벌 패스트패션 브랜드들이 인플레이션(물가상승)에 백기를 들고 있다.<br><br>패스트패션 업체들은 저마진 제품을 많이 팔아서 이익을 남기는 박리다매 방식이기 때문에 가격 인상은 마지막 보루다. 소비자들이 싸게 사서 적당히 입고 빨리 다른 옷을 사줘야 하는데, 가격을 올리면 매출 직격탄을 맞을 수 있어서다. 하지만 원재료 가격과 물류비, 인건비 등 생산 비용이 모조리 오르면서 결국 가격 인상을 피할 수 없게 됐다.<br><br>지난 달 31일 글로벌 패스트패션 브랜드 중 하나인 H&amp;M의 헬레나 헬메르손 최고경영자(CEO)는 투자자 설명회에서 “원재료 가격과 물류 비용 상승 등으로 이미 경쟁업체들이 가격을 올리기 시작한 것을 알고 있다”면서 “우리도 역시 올해 가격 조정이 필요한 상황”이라고 밝혔다. 그는 이어 “나라별로 가격 인상은 다르게 진행할 예정이며, 경쟁업체보다 인상폭은 크지 않게 할 것”이라며 “기본 의류 아이템은 가급적 가격을 올리지 않겠다”고 덧붙였다.<br><br>H&amp;M의 가격 인상 방침에 주가는 부정적으로 반응했다. 이날 스톡홀름 증권 거래소에서 H&amp;M은 전날보다 13% 하락한 126.18크로나(SEK)에 마감했다. 1년 전만 해도 H&amp;M 주가는 220크로나까지 급등했지만 유럽의 패션 친환경 규제, 중국의 불매운동 등이 겹치면서 주가가 흐르더니 지금은 2년 전 코로나 당시와 비슷한 수준으로 돌아갔다.<br><br>경제지 포브스는 “H&amp;M 같은 패스트패션 브랜드들의 고객들은 가격에 예민한 소비자들인데, 이미 인플레로 각종 생활비 부담이 커진 상황에서 어떻게 반응할 것인지 관전 포인트”라고 지적했다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a2"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/04/02/0003682722_002_20220403165201193.jpg?type=w647"" id=""img2""/>
</div>
</div><em class=""img_desc"">최근 1년 동안의 스웨덴 H&amp;M; 주가 추이. 1년 동안 35% 하락했다. 1일 종가는 130.58크로나.</em></span><br>										또다른 패스트패션 브랜드인 일본 유니클로 역시 지난 2월 일부 상품의 가격을 500~1000엔씩 인상했다. 신생아용 오버롤을 종전 990엔에서 1500엔으로, 신축성 좋은 스마트앵클팬츠를 2990엔에서 3990엔으로 올렸다.<br><br>유니클로 브랜드를 보유하고 있는 패스트리테일링의 야나이 타다시(柳井正) 회장은 “재료 가격과 해상 운임이 5~10배씩 올라 역대 최고 수준”이라며 “기업을 지켜야 한다는 의미에서 가격 인상을 할 수 밖에 없다”고 밝혔다.<br><br>일본 닛케이신문에 따르면, 의류에 사용되는 폴리에스테르 장섬유 가격은 작년 말 1kg당 1.45달러 정도로, 전년 동월 대비 32% 상승했다. 또 폴리에스테르의 주원료인 고순도 테레프탈산과 부원료인 모노에틸렌글리콜도 작년 10월까지 1년간 가격이 70% 뛰었다.<br><br>그런데 시즌별로 500여개의 신제품을 내놓는 유니클로도 전제품 가격을 올리진 못하고, 10여개 품목 인상에만 머물러 있다. 가격 인상으로 인한 고객 이탈에 대한 두려움 때문이다. 실제로 지난 2014~2015년 유니클로는 원가 상승과 엔저 등의 이유로 춘추 의류를 평균 10%씩 올렸는데, 매출이 급격하게 줄어들어 결국 2016년에는 가격을 다시 내릴 수 밖에 없었다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a3"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/04/02/0003682722_003_20220403165201233.jpg?type=w647"" id=""img3""/>
</div>
</div><em class=""img_desc"">유니클로가 러시아 사업을 일시 중단했다. 사진은 지난달 10일 러시아의 아트리움 쇼핑 센터 내의 유니클로 매장 앞에 줄서 있는 고객들. 지난 2010년 러시아에 진출한 유니클로는 러시아 전역에 50개 매장을 두고 있다./유니클로<br/></em></span><br>										그래서인지 오자카키 다케시(岡﨑健) 패스트리테일링 최고재무책임자(CFO)는 “기업이 스스로 허리띠를 졸라매는 것만으로는 손실을 감당할 수 없는 상황에 이르렀다”면서도 “가격 인상은 소비자가 수용할 수 있는 상품에 한정하겠다”고 밝혔다. 일본 현지의 유니클로 점포 매출이 지난 2월까지 7개월 연속 전년 대비 감소하고 있는 상황이어서 가격 인상 확대는 추이를 지켜보며 결정하겠다는 것이다.<br><br>일본은 한국보다 국민소득이 높지만 옷이나 신발 지출은 검소한 편이다. 일본 총무성이 최근 발표한 2021년 일본 가계 조사에 따르면, 2인 이상 가구의 ‘의류·신발’ 소비지출은 월평균 9063엔(약 9만원)으로, 8년 연속 감소하고 있다(참고로 작년 한국의 1인 이상 가구의 ‘의류·신발’ 소비지출은 월 평균 12만6000원꼴이었다).<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a4"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/04/02/0003682722_004_20220403165201396.png?type=w647"" id=""img4""/>
</div>
</div><em class=""img_desc"">최근 1년 동안의 일본 패스트리테일링(유니클로) 주가 추이. 1년 동안 31% 하락했다. 1일 종가는 6만2270엔이었다.</em></span><br>										한국 의류업체들도 인플레 압박에서 결코 자유롭지 않다. 이미 국내 최대 의류 도매 시장인 동대문시장이 7년 만에 가격을 10% 안팎 올렸다. 원자재 가격이 오르고 인건비가 올라도 마진을 줄여가며 제품값 인상을 억제해 왔는데, 더 이상은 버티지 못하게 된 것이다. 동대문 시장이 도매 가격을 올렸기 때문에 이곳에서 옷을 떼다 파는 인터넷 쇼핑몰과 소매점들도 줄줄이 소비자 판매가를 올릴 전망이다.<br><br>50대 주부 이모씨는 “후드티를 사려고 시장에 나갔는데 괜찮다 싶으면 5만원 이상이어서 깜짝 놀랐다”면서 “물가가 올랐다고 해도 너무 비싼 것 같고 이미 식비와 주거비, 세금 부담이 커서 옷은 앞으로 두 벌 사 입을 것 한 벌 사 입고, 1년 입을 옷은 2년씩 입으려고 한다”고 말했다.<br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
