,날짜,신문사,제목,내용,분야
0,20221015,경향신문,"카카오 복구 언제쯤?···“데이터 이원화 조치, 예상보다 장기화” 시점 미정","<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">판교 데이터센터 화재 진압 마쳤지만<br>안전상 이유 즉시 전원 공급 어려워 <br>장애 해결 지연되고 있는 상황</br></br></strong><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/10/15/0003179641_001_20221016041704104.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">카카오 공지사항 갈무리</em></span><br><br>SK 주식회사 C&amp;C의 데이터센터가 있는 SK 판교 캠퍼스에서 15일 오후 발생한 화재로 카카오톡을 비롯한 카카오 계열 서비스와 네이버 일부 서비스에 장애가 발생했다. 이날 오후 10시까지 카카오 오류는 이어지고 있다. 카카오 측은 “데이터 이원화 조치 적용을 하고 있지만 예상보다 시간이 오래 걸리고 있다”며 복구 시점을 확정할 수 없다고 밝혔다.<br><br>과학기술정보통신부에 따르면, 이날 오후 3시 19분 SK C&amp;C 판교데이터센터 전기실에서 화재가 발생해 오후 3시 22분쯤 서비스 전원이 차단됐다. 불이 난 건물은 지상 6층에서 지하 4층 규모다. SK C&amp;C 데이터센터에는 카카오, 네이버, SK텔레콤, SK브로드밴드 등 SK계열사가 입주해있다.<br><br>이번 화재로 카카오와 네이버에서는 서비스 장애가 발생했다. 카카오는 화재 발생 이후 약 오후 3시 30분부터 카카오톡, 다음(Daum), 카카오맵, 카카오 계정, 카카오모빌리티의 카카오내비와 카카오T 앱 등 대다수의 서비스가 접속이 원활하지 않고 있다.<br><br>네이버의 경우 서비스 중단은 발생하지 않았으나 검색·뉴스·쇼핑 등 서비스 일부 기능에 오류가 발생했다. 일부 기능은 복구가 완료된 상황이며, 전면적인 서비스 정상화 작업을 진행하고 있다.<br><br>당초 카카오 측은 오후 9시 이전에 복구를 완료할 것으로 예상했으나 이날 밤 10시 이후에도 카카오 서비스는 먹통 상태다. 카카오 남궁훈, 홍은택 각자대표는 오후 9시 40분쯤 공지사항을 통해 “소방 당국의 신속한 조치로 현재 화재 진압은 완료되었으나, 안전상의 이유로 데이터센터에 즉시 전원을 공급하기 어려워 장애 해결이 지연되고 있는 상황”이라고 설명했다.<br><br>또 “모든 데이터를 국내 여러 데이터센터에 분할 백업하고 있으며, 외부 상황에 따른 장애 대응을 위한 이원화 시스템을 가지고 있다”면서 “다만 이번과 같이 데이터센터 한 곳 전체가 영향을 받는 것은 이례적인 상황으로, 이원화 조치를 적용하는데 예상보다 오랜 시간이 소요되고 있다”고 밝혔다.<br><br>네이버도 이날 오후 라이브커머스 서비스인 ‘쇼핑라이브’에서 스마트스토어 상세 페이지 접속이나 구매가 정상적으로 되지 않는 장애가 발생했다고 공지했다. 네이버는 “오후 4시부터 오류가 발생해 복구를 진행 중”이라며 “오류에 따른 보상 방안과 이후 동일한 상황이 발생하지 않도록 면밀히 점검하고 재발 방지를 위해 최선을 다하겠다”고 밝혔다. 네이버 뉴스 서비스 등에서도 한동안 접속 장애가 발생했다는 제보가 이어지기도 했다.<br><br>SK C&amp;C는 “화재로 인한 인명 피해는 없다”면서도 “안전을 위해 전원을 차단하고 진화하고 있어 입주사 서비스에 영향이 불가피하다”고 밝혔다. 이어 “카카오·다음 서비스 다수와 네이버 일부 서비스, SK계열사 대고객 서비스가 영향을 받을 수 있다”며 “최대한 빨리 화재를 진화하고 데이터센터 운영을 정상화할 수 있도록 노력하겠다”고 했다.<br><br>SK텔레콤의 데이터센터는 화재 영향을 받지 않은 것으로 파악됐다. SK텔레콤 측은 “SK텔레콤은 SK브로드밴드의 데이터센터를 사용한다”며 “현재 서비스에 전혀 문제가 없다”고 했다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
1,20221015,조선일보,카카오 “화재 진압 끝났지만 전원공급 어려워”,"<div class=""go_trans _article_content"" id=""dic_area"">
										카카오가 15일 데이터센터가 있는 SK판교캠퍼스에서 발생한 화재와 관련해 “화재 진압이 끝났지만 안전 우려로 즉시 전원공급은 어렵다”고 밝혔다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/10/15/0003722241_001_20221016113706566.JPG?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">카카오팀 트위터</em></span><br>										카카오는 이날 오후 8시31분 “카카오톡과 일부 카카오 및 Daum 서비스의 장애 복구가 지연되어 안내 드립니다”라며 “현재 SK C&amp;C 데이터센터에서 발생된 화재 진압 과정에서 전원 공급의 차단으로 인해 조치가 지연되고 있는 상황입니다. 전원 공급 재개를 위해 다각도로 노력중이나 밤샘 작업이 이어질 수도 있음을 사전 안내드립니다”라고 밝혔다.<br><br>카카오는 1시간 뒤 추가 공지를 통해 “현재 소방 당국의 신속한 조치로 화재 진압은 완료되었으나, 안전상의 우려가 있어 데이터센터에 즉시 전원을 공급하기 어려운 상태다”라고 전했다.<br><br>앞서 카카오는 6시50분쯤 “전원 공급 재개 시 2시간 안에 카카오톡을 포함한 전체 서비스가 복구될 것으로 보인다”고 밝혔다. SK C&amp;C는 화재 발생 후 안전을 위해 전원을 차단하고 진화작업을 벌여왔다.<br><br>이날 오후 3시33분쯤 카카오의 데이터 관리 시설이 입주해 있는 경기 성남시 분당구 삼평동 SK 판교캠퍼스 A동 지하 3층에서 불이 났다. 소방당국은 인원 60여명과 펌프차 등 장비 20여대를 투입, 약 2시간 만인 이날 오후 5시46분쯤 큰 불길을 잡았다. 인명피해는 발생하지 않은 것으로 알려졌다.<br><br>이번 화재로 카카오톡, 카카오택시, 카카오페이, 다음 포털 등 대부분 서비스가 먹통인 상태다. 네이버 역시 네이버 페이, 파파고, 스마트스토어 등 일부 서비스 이용이 불가능하다.<br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
2,20221015,중앙일보,"""물들어 올 때 노젓는 네이버""…카톡 먹통되자, 검색창에 ""라인 쓰세요""","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""ab_photo photo_center ""> <div class=""image""> <span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/025/2022/10/15/0003230860_001_20221016104802283.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">네이버 모바일 앱 홈 화면. 사진 네이버 캡처</em></span> <span class=""mask""></span> </div> </div> <br>   판교 데이터센터에서 발생한 화재로 메신저 애플리케이션 카카오톡이 수 시간째 장애를 일으키고 있는 가운데 국내 최대 포털사이트 네이버는 자사 메신저 서비스인 라인(LINE)을 적극 홍보하고 나섰다.    <br> <br>   네이버는 15일 모바일 앱 홈 화면 메인 검색창 아래에 ""긴급한 연락이 필요할 때 글로벌 메신저 라인 사용하세요""라는 광고를 노출했다.     <br> <br>   해당 문구를 클릭하면 '전 세계 약 2억 사용자들의 글로벌 메신저 LINE' 이라는 소개 글과 함께 라인 애플리케이션을 다운 받을 수 있는 화면으로 넘어간다.    <br> <br>   사회관계망서비스(SNS) 트위터에는 관련 사진과 함께 ""물 들어올 때 노 젓는 네이버. 근데 네이버도 먹통임"" ""네이버 바로 라인 홍보하는 거 재밌네"" 등 글이 게시됐다.    <br> <br>   앞서 이날 오후 3시 33분쯤 네이버와 카카오 등의 데이터 관리 시설이 입주해 있는 경기 성남시 분당구 SK 판교 데이터센터에서 화재가 발생했다.   <br> <br>   이 불로 카카오톡이 수 시간째 정상 작동하지 않고 있다. 주말 오후 갑작스러운 카카오톡 먹통 사태에 시민들은 불편을 호소했다.    <br> <br>   트위터에는 ""갑자기 카톡 안돼서 친구들과 연락 두절되고 택시도 못 탔다"" ""카카오페이 안 된다고 일상이 통째로 영향을 받네"" ""대체 몇 시간째야 너무 답답하다"" 등 글이 잇따랐다.  <br> <br>   이번 화재 영향으로 카카오톡뿐 아니라 카카오페이, 카카오내비 등 계열사의 다수 서비스가 크고 작은 장애를 일으켰다.    <br> <br>   카카오모빌리티의 카카오내비와 카카오 T 앱 등도 원활히 접속되지 않았고, 카카오뱅크와 카카오페이 송금 서비스, 카카오게임즈가 퍼블리싱하는 일부 게임에서도 접속 오류가 발생한 것으로 파악됐다.  <br> <br>   네이버 또한 라이브커머스 서비스인 '쇼핑라이브'에서 스마트스토어 상세 페이지 접속이나 구매가 정상적으로 되지 않는 장애가 발생했다. 이외에도 네이버 뉴스 서비스에서도 일부 접속 장애가 나타났다.  <br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
3,20221015,조선일보,카카오 먹통으로 반사이익 누린 ‘이곳’,"<div class=""go_trans _article_content"" id=""dic_area"">
										15일 오후 경기 성남 데이터센터 화재로 ‘국민 메신저’ 카카오톡을 포함한 카카오 그룹 서비스 대부분에 장애가 생겨 이용자들이 불편을 겪고 있다. 반면, 이로 인해 반사이익을 얻는 곳도 있었다.<br><br>이날 오후 3시33분쯤 카카오의 데이터 관리 시설이 입주해 있는 경기 성남시 분당구 삼평동 SK 판교캠퍼스 A동 지하 3층에서 불이 났다. 소방당국은 인원 60여명과 펌프차 등 장비 20여대를 투입, 약 2시간 만인 이날 오후 5시46분쯤 큰 불길을 잡았다. 인명피해는 발생하지 않은 것으로 알려졌다.<br><br>이번 화재로 카카오톡, 카카오택시, 카카오페이, 다음 포털 등 대부분 서비스가 먹통인 상태다. 네이버 역시 네이버 페이, 파파고, 스마트스토어 등 일부 서비스 이용이 불가능하다.<br><br>반면, 카카오택시 먹통으로 반사이익을 누린 업체도 있었다. 미국 자동차 공유 플랫폼 우버(Uber)와 SK텔레콤 자회사 티맵모빌리티의 합작회사인 중개택시앱 우티(UT)는 이날 오후 택시기사들에게 문자 메시지 하나를 발송했다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/10/15/0003722239_001_20221016113801132.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">우티가 15일 오후 택시기사들에게 보낸 문자 메시지/김소정 기자</em></span><br>										“현재 타 택시호출 서비스 오류로 우티앱으로 택시 호출이 증가하고 있습니다. 지금 바로 우티앱에 접속해서 오후 5시부터 새벽 5시까지 이어지는 피크타임 인센티브 프로모션 혜택도 누려보세요”라는 내용이었다.<br><br>이날 오후 8시 40분 기준 애플 앱스토어 다운로드 순위에는 우티가 3위에 올랐다. 1위는 네이버 지도, 2위는 TMAP(티맵)이었다. 카카오맵 오류로 경쟁사인 네이버 지도와 티맵 다운로드수가 증가한 것으로 보인다.<br><br>해당 문자를 받은 개인택시 기사 A씨는 조선닷컴에 “안 그래도 카카오택시 앱이 먹통이라 답답했는데, 이 문자를 받고 지웠던 우티와 (티머니)온다콜앱을 깔았다”고 전했다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a2"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/10/15/0003722239_002_20221016113801403.jpg?type=w647"" id=""img2""/>
</div>
</div><em class=""img_desc"">15일 오후 애플 앱스토어 순위</em></span><br>										5000만 국민 메신저 카카오톡 먹통으로 다른 채팅앱 이용도 늘고 있다. 온라인상에서는 “텔레그램이랑 라인 오랜만에 깔았다” 등의 글들이 이어지고 있다. 네이버는 이날 앱 홈 화면 메인 검색창 하단에 “긴급한 연락이 필요할 때 글로벌 메신저 ‘라인’ 사용하세요”라는 광고를 노출하기도 했다. 라인은 애플 앱스토어 다운로드 7위를 기록했다.<br><br>카카오는 이날 오후 8시 31분 새로운 공지를 통해 “카카오톡, 일부 카카오 및 Daum 서비스의 장애 복구가 지연돼 안내 드린다”며 “현재 화재 진압 과정에서 전원 공급 차단으로 인해 조치가 지연되고 있는 상황입니다. 전원 공급 재개를 위해 다각도로 노력 중이나 밤샘 작업이 이어질 수도 있음을 사전 안내드립니다”라고 밝혔다.<br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
4,20221015,TV조선,'이태원 축제' 3년만에 부활…가득 채운 인파에 모처럼 '활기',"<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>코로나19로 중단됐던 이태원 지구촌 축제가 3년 만에 열렸습니다. 30여개 나라의 먹거리와 문화를 경험하는 자리에, 수십만명의 인파가 몰렸습니다. 코로나 직격탄을 맞아 식기를 던지며 눈물의 호소가 터져나왔던 이태원 거리가 오랜만에 웃었습니다. <br><br>유혜림 기자가 다녀왔습니다.<br><br>[리포트]<br>수십개의 부스가 도로를 따라 줄지어 서있습니다. 이국적인 음식들이 시민들의 식욕을 자극하고, 세계 각지에서 공수된 공예품들이 개성을 뽐냅니다.<br><br>""어서오세요! 탄자니아입니다!"" <br><br>이태원의 명물 '지구촌 축제'가 3년 만에 부활했습니다. 31개국의 문화를 한 자리에서 즐길 수 있단 소식에, 수십만 명의 인파가 몰렸습니다.<br><br>별미를 즐기려는 시민들이 모이면서 왕복 4차선 도로가 이렇게 인파로 가득찼습니다. 코로나19 유행 이후 침체됐던 이태원 거리도 활기를 되찾았습니다. <br><br>조은해 / 서울 신림동<br>""진짜 외국 나온 것처럼 너무 좋고. 이렇게 축제도 하고 하니까 좀 침체됐던 삶에서 활력을 찾을 수 있을 것 같아요."" <br><br>관객과 소통하는 대규모 공연도 다시 열렸습니다. <br><br>국민MC 신동엽 등 문화계를 상징하는 인물들의 재치있는 입담에, 이태원은 새로운 영감을 제공하는 문화 공간으로 재탄생됐습니다. <br><br>류수진 / 카드사 브랜드본부장<br>""이태원 지역의 활성화에도 도움이 되고 상권에도 도움이 되는 의미있는 문화행사가 됐으면 합니다."" <br><br>용산구는 ""코로나19 이전 해마다 100만 명이 찾았던 지구촌 축제가 부활한 것을 계기로, 이태원 상권이 활기를 되찾길 기대한다""고 밝혔습니다. <br><br>TV조선 유혜림입니다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
5,20221015,TV조선,"[포커스] 공인중개사법 개정안 논란…""시장 신뢰 회복""↔""제2의 타다""","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>요즘 집을 구하기 위해 직방이나 다방 같은 온라인 부동산 업체, 많이 이용하죠 그런데 최근 국회에서 이들의 플랫폼 활동을 제한하는 법 개정안이 발의돼 논란입니다. 중개사 측은 시장 교란 행위를 방지하기 위해, 필요한 조치란 입장이지만 플랫폼 측은 공정 경쟁을 제한한다고 걱정합니다. <br><br>정수양 기자가 공인중개사법 개정안을 둘러싼 갈등에 오늘의 포커스를 맞췄습니다.<br><br>[리포트]<br>클릭 한번이면 아파트 거실부터 방 구석 구석을 실시간으로 볼 수 있습니다. 지역별로 어떤 매물이 얼마나 있는지 한눈에 보는 것도 가능합니다. <br><br>직방이나 호갱노노 같은 '프롭테크' 업체가 선보이는 부동산 중개 서비스입니다. <br><br>중개수수료를 반값으로 할인해주거나 아예 안 받는 업체도 있습니다. <br><br>소비자들은 발품을 팔지 않고 저렴하게 이용할 수 있어 반기지만, 기존 공인중개사들의 반응은 싸늘합니다. <br><br>A 공인중개사<br>""'이거 안 하면 너 장사 못 해' 식으로 해가지고 다 끌어들이게 해가지고 결국은 자기들이 돈 다 버는 거잖아요."" <br><br>이런 상황에서 지난 4일 국회에서 '공인중개사법 개정안'이 발의돼 업계 간 갈등이 고조되고 있습니다. <br><br>개정안은 공인중개사가 한국공인중개사협회에 의무적으로 가입하고, 협회가 거래질서 교란행위 단속까지 할 수 있다는 내용을 담고 있습니다. <br><br>프롭테크 업계에선 '거래질서 교란행위'를 명분으로 프롭테크 업계를 단속할 수 있다는 우려가 나옵니다. <br><br>프롭테크 업계 관계자<br>""(협회가) 강력한 법적 지위와 강한 도구를 가지고 미래의 어떤 혁신적인 서비스 모델 이런 것들에 대해서 차단하는…."" <br><br>실제로 협회는 낮은 중개수수료를 내건 부동산 중개 플랫폼 업체를 검찰에 수차례 고발한 바 있습니다. <br><br>프롭테크 업계에서 이 법안을 '제2의 타다 금지법'이라고 부르는 이유입니다. 이에 대해 협회 측은 ""과도한 우려""라고 반박합니다. <br><br>이종혁 / 한국공인중개사협회 회장<br>""오히려 더 시너지 효과를 만들어서 (시장을) 확장시킬 수 있는 여지가 있는 것이죠. 부동산 시장이 안정화가 됨으로 인해서….""<br><br>이익침해를 주장하는 기존 업계와 규제완화를 원하는 프롭테크 업계가 상생할 수 있는 시스템 부재가 갈등의 원인이란 지적이 나오는 가운데, 협회의 반발을 딛고 부동산 플랫폼이 생존할 수 있을지. <br><br>뉴스7 포커스였습니다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
6,20221015,조선일보,카톡 장애로 업비트 로그인도 ‘말썽’…멘붕 온 코인러 “강제 존버냐”,"<div class=""go_trans _article_content"" id=""dic_area"">
										15일 오후 발생한 SK(주)C&amp;C 인터넷데이터센터(IDC) 화재로 카카오, 네이버 등이 서비스 장애를 겪고 있다. 카카오톡으로 로그인이 가능한 가상자산거래소 업비트도 영향을 받고 있다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP is_long"">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/10/15/0003722233_001_20221016113804107.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">업비트 로그인 화면</em></span><br>										업비트는 15일 공지를 통해 “카카오 서비스 장애로 인하여 정상적인 서비스 이용에 문제가 발생했다”며 “카카오 서비스 정상화 확인 시, 본 공지사항을 통해 안내드리도록 하겠다”고 밝혔다.<br><br>서비스 장애 범위는 ▲로그인 ▲카카오페이 인증 수신 ▲카카오톡 상담 등이다. 업비트 측은 “2채널 인증의 경우 네이버 인증을 통해 진행하시면 원활하게 서비스 이용을 하실 수 있다”고 안내했다. 또 애플ID를 통해서도 로그인이 가능하다. 업비트는 “문제 해결이 진행되는 동안 한시적으로 유선 상담을 재개한다”고 밝혔다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a2"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/023/2022/10/15/0003722233_002_20221016113804146.JPG?type=w647"" id=""img2""/>
</div>
</div><em class=""img_desc"">업비트 공식 홈페이지</em></span><br>										그러나 카카오톡 로그인만 이용했던 고객들은 업비트 접속이 불가능하자 “강제 존버다”, “피해 보상 어떻게 해줄 거냐”, “손해 책임질 거냐”, “업비트 입출금이라도 가능하게 해주세요”, “카카오로 가입하면 이렇게 되는 구나. 내 코인”, “접속이 돼야 코인을 팔지” 등의 반응이 나왔다.<br><br>이날 오후 3시 33분께 경기 성남시 분당구 삼평동 SK 판교 캠퍼스 A동 지하 3층에서 불이 나 소방 당국이 진화 중이다. 불이 난 건물은 지상 6층에 지하 4층 규모(연면적 6만7000여㎡)로 네이버와 카카오 등이 데이터를 관리하는 업무 시설이다. 이 불로 현재 카카오톡, 다음 등 카카오 주요 서비스 등에서 통신 장애가 발생하고 있다. 네이버 역시 일부 서비스가 먹통이다.<br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
7,20221015,TV조선,"카카오톡·네이버 서비스 일부 오류…""데이터센터 화재가 원인""","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>우리 국민들의 소통 창구가 된 카카오의 메신저 서비스가 멈췄습니다. 이 서비스에 연결돼 있는 은행과 택시호출도 다 먹통이고 네이버의 일부 서비스도 장애를 빚고 있습니다. 우리 일상과 뗄 수 없는 서비스들이라, 많이 분들이 불편을 겪으셨을텐데, 취재기자 연결해서 복구 상황을 알아보겠습니다.<br><br>장혁수 기자, 지금도 먹통입니까?<br><br>[기자]<br>카카오톡 오류는 오늘 오후 3시 30분부터 약 3시간 반이 지난 지금까지 이어지고 있습니다.<br><br>카카오톡은 모바일과 PC에서 메시지 전송이 어려운 상태인데요, 일부 사용자는 강제로 로그아웃 돼 재접속이 안되기도 했습니다. <br><br>뿐만 아니라 카카오와 연계된 다음 포털사이트는 물론, 은행과 택시 등 서비스까지 다 먹통이 되면서 시민들이 큰 불편을 겪었습니다. <br><br>네이버도 포털사이트 내 쇼핑과 뉴스 등 일부 서비스 검색에서 오류가 발생했습니다. <br><br>카카오와 네이버 측은 회사가 임대해서 사용하고 있는 데이터센터에서 화재가 발생한 것이 오류 원인이라고 밝혔습니다. <br><br>소방당국은 ""현재는 지하의 데이터기 2대에서 연기가 나고 있는 상황""이라며 ""화재 대부분은 진화됐다""고 밝혔습니다.<br><br>[앵커]<br>비슷한 오류는 자주 있었는데, 이번 복구는 오래 걸릴까요?<br><br>[기자]<br>카카오톡 오류는 올해에만 6번째입니다. 지난 4일에도 카카오톡 메시지 송수신 오류가 벌어진 바 있습니다. <br><br>당시엔 내부 시스템 문제로 파악돼 18분 만에 정상 복구됐지만, 이번엔 서버를 관리하는 센터에서 불이 나면서 관련 서비스가 장애를 빚은 상황입니다. <br><br>현재 데이터센터를 운영하는 SK C&amp;C;가 안전을 위해 데이터센터 전원 공급을 차단한 상태로, 카카오는 ""세부적인 장애범위를 파악하고 빠른 복구에 나서겠다""며 앞으로 2시간 안에 서비스 복구가 완료될 전망이라고 밝혔습니다. <br><br>지금까지 산업부에서 전해드렸습니다. 
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
8,20221015,중앙일보,"[속보] 카카오 ""전원공급 재개시 2시간 내 전체서비스 복구 전망""","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""ab_photo photo_center ""> <div class=""image""> <span class=""end_photo_org""><img src=""http://imgnews.naver.net/image/025/2022/10/15/0003230851_001_20221015193401104.jpg""/><em class=""img_desc"">카카오톡 오류 자료사진.</em></span> <span class=""mask""></span> </div> </div>        15일 경기 성남시 분당구 SK 판교 데이터센터 화재로 카카오톡 등 서비스가 장애를 일으키고 있는 가운데 카카오는 화재 진압 후 전원 공급이 재개되는 시점부터 2시간 안에 모두 복구될 것이라고 밝혔다.   <br><br>
</br></br></div>",경제
9,20221015,중앙일보,"데이터센터 화재…SK C&C; ""카톡·네이버 서비스 영향 불가피""","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""ab_photo photo_center ""> <div class=""image""> <span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/025/2022/10/15/0003230849_001_20221015182135712.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">메신저 애플리케이션 카카오톡 오류 자료사진. 연합뉴스</em></span> <span class=""mask""></span> </div> </div> <br>   경기 성남시 분당구 SK 판교 데이터센터에서 화재가 발생해 카카오톡과 네이버 등이 장애를 일으키고 있는 가운데 SK 주식회사 C&amp;C;는 ""화재로 인한 인명 피해는 없다""고 밝혔다.  <br> <br>   SK C&amp;C;는 15일 ""이날 오후 3시 30분쯤 판교 데이터센터 전기시설 화재로 현재 소방당국이 진화 작업 중""이라며 ""화재로 인한 인명 피해는 없으나 안전을 위해 전원을 차단하고 진화 중이기에 입주사 서비스에 영향이 불가피한 상황""이라고 말했다.  <br> <br>   이어 ""카카오톡을 비롯한 다음 카카오 다수 서비스와 네이버 일부 서비스 그리고 일부 SK 관계사 대고객 서비스가 영향을 받을 수 있다""고 덧붙였다.  <br> <br>   이날 오후 3시 33분쯤 SK 주식회사 C&amp;C;의 데이터센터가 있는 성남시 분당구 삼평동 SK 판교 캠퍼스 A동 지하 3층에서 화재가 발생했다.  <br> <br>   불이 난 건물은 지상 6층에 지하 4층 규모(연면적 6만7000여㎡)로 네이버와 카카오 등이 데이터를 관리하는 업무 시설이다.  <br> <br>   이날 화재로 메신저 애플리케이션 카카오톡뿐 아니라 국내 최대 포털사이트 네이버의 일부 서비스에도 장애가 발생해 많은 사용자가 불편을 겪고 있다.  <br> <br>   SK C&amp;C;는 ""최대한 빨리 화재를 진화하고 데이터센터 운영을 정상화할 수 있도록 최선을 다하겠다""고 말했다.  <br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
