,날짜,신문사,제목,내용,분야
0,20220827,한겨레,2년만에 화상으로 만난 한·중 경제장관…공급망 협력기구 신설,"<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">한·중 공급망 협력강화 양해각서 체결<br>“회의서 미국 언급 안해”</br></strong><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/028/2022/08/27/0002604047_001_20220827202701114.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">추경호 부총리 겸 기획재정부 장관이 27일 서울 중구 소공동 롯데호텔에서 화상으로 열린 한·중 경제장관회의에서 허리펑 중국 국가발전개혁위원회 주임을 향해 손을 흔들고 있다. 기획재정부 제공</em></span><br><br>한국과 중국 정부의 경제 수장들이 2년 만에 화상에서 얼굴을 맞댔다. 양쪽은 공급망 문제를 다루는 국장급 협의 기구를 만들기로 합의했다. 우리 정부가 미국이 주도하는 인도·태평양 경제 프레임워크(IPEF), 반도체 공급망 협력체인 ‘칩4’ 등에 참여하기로 한 가운데, 이를 견제하는 중국과의 실질적인 협력 강화를 끌어낼 수 있을지 관심이 쏠린다. <br><br>추경호 부총리 겸 기획재정부 장관은 27일 오후 서울 중구 소공동 롯데호텔에서 중국의 경제 총괄 부처인 국가발전개혁위원회 허리펑 주임(장관)과 화상으로 한·중 경제장관회의를 했다. 한국과 중국 경제 수장들이 2020년 10월 화상 회의 이후 1년 10개월 만에 한·중 수교 30주년(8월24일)을 계기로 다시 회동한 것이다. 한·중 경제장관회의는 원래 1년에 한 번 하지만, 지난해에는 코로나19 등으로 회의 일정을 조율하다가 열리지 않았다. <br><br>추 부총리는 이날 회의에서 허 주임에게 “30년 한·중 간 성장과 발전을 바탕으로 급변하는 국제 환경 변화에 맞춰 코로나19 등으로 정체된 교류를 정상화하고, 현재 공동으로 직면한 글로벌 불확실성에 대응하며 미래 협력을 강화하자”고 제안했다. 2시간가량 진행한 이날 회의에선 한국과 중국의 실질적인 경제 협력, 공급망·신산업 협력, 제3국 공동 진출 협력, 서비스 산업 협력, 탄소 중립 정책 교류 등이 논의됐다. <br><br>특히 추 부총리와 허 주임은 한국과 중국 경제의 상호 보완성이 강하고 공급망이 긴밀히 연결돼 있다는 데 공감했다. 한국은 중국으로부터 주요 원자재를 수입하고, 다시 중간재를 중국에 수출하는 등 서로 의존도가 높다. <br><br>양쪽은 이날 ‘공급망 협력 강화’ 양해각서를 맺고 향후 공급망 불안 문제가 생길 경우 이를 조율하기 위한 ‘공급망 협력 조정 협의체’를 신설하기로 했다. 한국과 중국이 공급망 관련 양해각서를 체결한 건 처음이다. 국장급 기구인 협의체에는 기재부 쪽에선 대외경제국장이 참여할 예정이다. <br><br>이날 회의에 배석한 기재부 관계자는 “우리나라가 원자재 대부분을 중국에서 수입하고 중국에 진출한 우리 기업의 현지 공장도 많은 만큼 공급망에 애로가 생기면 적기에 이를 해소하기 위한 체계를 만든 것”이라고 말했다. <br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a2"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/028/2022/08/27/0002604047_002_20220827202708676.jpg?type=w647"" id=""img2""/>
</div>
</div><em class=""img_desc"">추경호 부총리 겸 기획재정부 장관과 허리펑 중국 국가발전개혁위원회 주임이 27일 열린 한·중 경제장관회의를 마치고 합의 의사록에 서명하고 있다. 기획재정부 제공</em></span><br><br>또 양쪽은 ‘경제 분야 실질 협력 강화’ 양해각서를 체결하고, 정부·기업·싱크탱크 등이 참여하는 한·중 경제 협력 교류회를 올해부터 매년 공동 개최하기로 했다. 정부 주도로 여는 기존 한·중 비즈니스 포럼과 별개로 양쪽의 투자 협력, 기업 애로 해소 등을 위한 행사를 만들자고 중국 쪽이 제안한 데 따른 것이다. <br><br>아울러 양쪽은 ‘제3국 공동 진출 협력 중점 프로젝트’ 양해각서를 맺고, 한국가스공사와 중국 석유천연가스공사가 공동으로 투자하는 모잠비크 해상 가스전 등 5개 사업을 계속 원활하게 추진하자고 뜻을 모았다. 추 부총리와 허 주임은 탄소 중립 정책 교류 강화, 최근 재개한 한·중 자유무역협정(FTA) 서비스·투자 후속 협상에서의 협력 등에도 생각을 같이 했다. <br><br>추 부총리는 “이번 회의가 최고위급 당국자 간 협력 채널인 통상장관회의, 과학기술공동위, 환경장관회의 등을 올해 하반기에 개최하기 위한 좋은 디딤돌이 되기를 기대한다”면서 2030 부산엑스포(세계박람회) 개최를 위한 중국 정부의 지원도 요청했다. <br><br>기재부 관계자는 “이날 회의에선 ‘칩4’ 등 미국 관련 언급 없이 한·중 경제 협력 얘기만 나눴다”고 전했다. 양쪽은 이번 회의에서 맺은 양해각서 후속 조치를 이행하고, 내년 한·중 경제장관회의를 한국에서 열기로 합의했다. <br><br>
</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
1,20220827,경향신문,2년 만에 열린 한·중 경제장관회의… “공급망 불안 공동대응”,"<div class=""go_trans _article_content"" id=""dic_area"">
			코로나19 등 여파로 중단됐던 한·중 경제장관회의가 약 2년 만에 다시 열렸다.<br><br>27일 기획재정부에 따르면 추경호 부총리 겸 기재부 장관은 이날 허리펑(何立峰) 국가발전개혁위원회 주임과 제17차 한·중 경제장관회의를 화상으로 개최했다. 한·중 경제장관회의가 열린 것은 2020년 10월 이후 1년 11개월 만이다.<br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/08/27/0003169278_001_20220827193902165.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">추경호 부총리 겸 기획재정부 장관이 24일 오후 서울 여의도 국회에서 열린 기획재정위원회 전체회의에서 의원 질의에 답변하고 있다. 국회사진기자단</em></span><br><br>양국은 이번 회의에서 공급망 불안에 공동 대응하기로 합의했다. 공급망 협력 강화를 위한 양해각서(MOU)를 처음으로 체결하고, 향후 공급망 이슈를 논의할 국장급 조정 협의체를 신설하기로 했다.<br><br>공급망 불안이 발생할 경우 논의 채널을 확보하는 한편, 양측 간 정책 소통을 더욱 강화하려는 목적이다. 경제 분야 실질 협력 강화를 위한 양해각서도 이번 회의를 계기로 체결됐다.<br><br>이를 계기로 민간 차원의 교류 활성화에도 나선다. 민간 부문 참여를 포함한 ‘한중 경제협력 교류회’를 매년 공동 개최하는 등 기업, 지방 도시, 연구소 간의 교류도 강화한다.<br><br>양국은 이와 함께 탄소중립 목표 달성을 위한 정책 교류를 확대하기로 했다.<br><br>기존 미세먼지를 중심으로 이뤄졌던 정책 협력을 친환경 저탄소 발전 분야로 확장하고, 국제사회에서 기후·환경 분야 공조를 이어나가겠다는 것이 골자다.<br><br>한·중 수교 30주년인 올해 약 2년 만에 이뤄진 이번 회의는 실질적 경제협력 대화의 물꼬를 트는데 큰 의미가 있다고 양측은 평가했다.<br><br>추 부총리는 “지난 30년 한중간 성장과 발전을 바탕으로 급변하는 국제환경 변화에 맞춰 과거 코로나 등으로 정체된 교류를 정상화하고, 현재 공동으로 직면한 글로벌 불확실성에 대응해 나가자”고 제의했다. 이와 함께 2030년도 부산시 세계박람회 유치를 위한 중국 정부의 지지도 요청했다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
2,20220827,TV조선,[따져보니] '추락하는 출산율' 날개도 없다,"<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>저출생 문제가 제기된지 오래됐지만 이제는 우려 수준에 그칠 정도가 아닙니다. 외신까지 우리나라의 출산율 문제를 관심 있게 지켜볼 정도인데, 저출생이 어느 정도로 심각한지, 왜 갈수록 악화되는지, 경제부 김예나 기자와 따져보겠습니다. 김 기자, 지난해 우리나라 합계 출산율이 0.81명이더라고요, 그러면 여성 한 명이 평생동안 자녀를 한 명도 안 낳을 수 있다는 건가요? <br><br>[기자]<br>네, 여성 한 명이 낳을 걸로 예상되는 자녀 수가 1명에 못 미치는 얘기입니다. 저출생의 심각성은 출생아 수만 봐도 확인할 수 있는데요 알아보기 쉽게 유명인의 출생 연도를 기준으로, 출생아 수를 비교해봤습니다. 1세대 걸그룹이었던 이효리가 태어났던 1979년에는 출생아 수가 86만 명을 넘겼습니다. 10년 정도 뒤인 소녀시대 윤아가 태어났을 때는 64만 명, 요즘 인기인 아이브 장원영이 태어난 2004년에는 47만 명선에 그쳤습니다. 올해 20만 명대를 기록할 전망입니다.<br><br>[앵커]<br>유독 우리나라만 출산율이 낮은 건가요? 다른 나라와 비교하면 어떻습니까? <br><br>[기자]<br>앞서 합계출산율이 0명대라고 말씀하셨는데, OECD 회원국 가운데 0명대는 우리나라뿐입니다. 외신에서는 ""한국 여성들이 출산 파업을 하고 있다"", ""이번 세기말에는 인구 절반이 줄 것""이라고 진단할 정도였습니다. 실제 이미 지난해부터는 우리나라 인구가 정부 수립 이후 처음 감소세에 진입했습니다. <br><br>[앵커]<br>인구가 줄어든다는게 이제 현실 얘기군요. 자연스럽게 학교도 많이 없어지겠네요. <br><br>[기자]<br>출산율이 떨어지면서 학령 인구도 크게 줄었습니다. 시골 학교들은 이미 3000개 넘게 문을 닫았고, 서울에서도 처음 학생 수가 부족해 일반고가 폐교를 결정한 사례가 나왔습니다. 학교뿐 아니라 웨딩홀이나 산부인과 등도 타격을 입긴 마찬가지입니다. <br><br>[앵커]<br>사실, 아이를 많이 낳고 싶어도 경제적으로 환경적으로 여건이 안 되는 게 현실이지 않습니까? <br><br>[기자]<br>네, 외신들도 비싼 집값과 높은 생활비를 저출생의 원인으로 꼽고 있습니다. 실제로 보시는 것처럼 출산율이 가파르게 떨어진 지난 5년간 서울 아파트값은 2배 정도 뛰었습니다. 나 혼자 살기도 벅찬데, 결혼은 물론이고 출산은 더욱 엄두도 안 난다는 반응이 많습니다. 출산 이전에 결혼도 하지 않겠다는 비혼 선언도 크게 늘었습니다. 실제로 흔히 결혼 적령기로 꼽는 만 34살 남성 기준으로 100명 중 70명은 결혼을 안한 상태이고, 여성도 절반 넘게 미혼입니다. <br><br>[앵커]<br>태어나는 아이가 줄어들면 또 자연스럽게 고령화 문제도 심각해질테죠? 실태는 어떻습니까? <br><br>[기자]<br>현재 800만 명대인 65세 이상 인구는 2070년에는 1700만 명으로 늘어납니다. 지금은 일하는 사람 100명이 노인 21명 정도를 부양하는데, 2070년에는 노인 100명을 먹여 살려야 하는 겁니다. 일하는 사람이 줄어들어 경제성장도 타격이 불가피할 전망입니다.<br><br>[앵커] <br>저출생 문제를 해결하기 위해서 정부가 이런 저런 대책도 내놓고 예산도 투입하는데, 왜 효과가 없는 겁니까? <br><br>[기자]<br>전문가들은 주거비용이나 교육비, 양육 부담을 줄이지 않는 한 저출생에서 벗어나지 못할 것이라고 분석합니다. 기존엔 지원금을 주는 것과 같이 일회성 지원에 많이 그치고 있는데요, 이런 접근으론 요즘 세대들이 연애와 결혼, 출산을 포기하는 현상을 막을 수 없다고 지적하고 있습니다. <br><br>[앵커]<br>저출생은 우리 사회가 지니고 있는 문제점들과 다 엮어있는 만큼, 장기적으로 하나씩 실타래를 풀어나가야 할 것 같습니다. 김 기자, 잘 들었습니다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
3,20220827,TV조선,"시멘트값 또 오르나…레미콘업계, 건설현장 셧다운 예고","<div class=""go_trans _article_content"" id=""dic_area"">
<div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>우리 경제를 둘러싼 악재 중 하나가 인플레이션이죠. 안 오른게 없다지만, 연초에 올랐던 시멘트 가격은 반년 만에 또 오를 조짐입니다. 원재료의 가격이 급등했기 때문인데, 분양가 인상으로 이어질까 우려됩니다. <br><br>김충령 기자입니다.<br><br>[리포트]<br>최근 공사가 중단됐었던 둔촌주공 재건축 현장입니다. 시멘트 등 건설 원자잿값 폭등으로 공사비도 오르자 이를 두고 조합과 시공사가 갈등을 빚었었기 때문입니다. <br><br>그런데 또 시멘트값이 오를 전망입니다. 지난 2월, 한 번 가격을 올렸던 시멘트업계는 다음 달 추가 인상을 예고했습니다.<br><br>  한일시멘트는 t당 9만2200원에서 10만6000원으로 약 15%를, 한라시멘트와 성신양회 등도 13~14%가량 인상한다는 계획입니다.<br><br> 주원료인 유연탄 값이 폭등한 데다, 해상 물류비도 뛰어 가격 인상이 불가피하다는 겁니다. <br><br>시멘트를 건설 현장에 공급하는 레미콘 업체들은 즉각 반발합니다. <br><br>지난 인상분까지 고려하면 시멘트값이 올해 들어서만 30% 이상 뛴다는 겁니다. <br><br>김영석 / 레미콘업계 비대위원장<br>""'유연탄값이 올라서 그렇다', '호주산 시멘트가 400불까지 올랐다', 그게 올 2월 시멘트 단가 인상할 때 반영된 것으로…."" <br><br>건설사들도 불안합니다. 레미콘업체들이 '셧다운'까지 예고해 공사에 차질이 예상되기 때문입니다. <br><br>이대로 가다간 주택 분양가마저 밀어올릴 수 있다는 우려도 나옵니다. <br><br>TV조선 김충령입니다. 
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
4,20220827,TV조선,'통화긴축·우크라·기후변화'…안갯속 한국 경제,"<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">경기침체 그림자 짙어져</strong><div class=""video_area _VIDEO_AREA"" id=""video_area_0""></div>[앵커]<br>파월 의장의 이 발언은 한국 경제에도 영향을 미치겠죠. 네 번 연속 금리를 올렸던 한국은행이 또 금리를 인상할 가능성이 커졌습니다.<br><br> 국내 경기 전망은 최윤정 기자가 보도합니다.<br><br>[리포트]<br>미 연준이 지난 6월과 7월에 이어 다음 달에도 자이언트 스텝을 밟게 되면, 한미 간 기준금리는 0.75% 포인트 역전됩니다.<br><br>이렇게 되면 외국인 자본이 대거 유출되고 원/달러 환율은 급등할 수밖에 없는 상황.<br><br> 그렇다고 우리도 금리를 크게 올리면 경기 침체가 불가피합니다. <br><br>주원 / 현대경제연구원 실장<br>""금리를 생각보다 좀 빨리 올리게 되면은 오히려 우리 가계부채라는 뇌관을 건드려서 소비가 침체되고요."" <br><br>통화 긴축도 문제지만, 장기화하고 있는 우크라이나 사태도 우리 기업들엔 부담입니다. <br><br>에너지와 원자잿값 상승으로 무역수지는 넉 달째 적자입니다. <br><br>방기선 / 기획재정부 1차관 (어제)<br>""글로벌 경제의 불확실성이 그 어느 때보다도 높은 상황이므로 정부와 관계기관은 각별한 경계심을 갖고…."" <br><br>올해 폭염과 예상 못 한 장마 등 기후변화도 우리 경제엔 악재입니다. <br><br>농축수산물 가격이 널뛰면서, 9월 말로 예상된 물가 정점은 뒤로 밀릴 수도 있다는 분석까지 나옵니다.<br><br> 한은은 올해 경제성장률 전망도 낮췄습니다. <br><br>이창용 / 한국은행 총재<br>""하반기 이후에는 글로벌 경기 둔화의 영향으로 수출 둔화 폭이 점차 커질 것으로 전망되는 점을 반영한 결과…."" <br><br>국내외에서 몰아치는 악재로 우리 경제가 벼랑 끝으로 몰리고 있습니다. <br><br>TV조선 최윤정입니다. 
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
5,20220827,TV조선,한중 경제장관회의 2년 만에 재개…공급망 협력 MOU 체결 등 경제협력 논의,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/08/27/2022082790085_0_20220827190609444.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">/기재부 제공</em></span>한·중 수교 30주년을 계기로 한·중 경제장관회의가 2년 만에 열렸다.<br><br>기획재정부는 27일 2010년 10월 제16차 회의 이후 2년 만에 한·중 경제장관회의가 화상으로 재개됐다고 밝혔다. 이번 회의에는 추경호 부총리 겸 기획재정부 장관과 허리평 국가발전개혁위원회 주임이 각각 양국의 수석대표로 참석했다.<br><br>양국은 거시경제 동향 및 정책 공유를 비롯해 경제분야 실질협력 제고, 공급망·신산업 협력, 제3국 공동 진출 활성화, 탄소중립 정책 교류, 서비스산업 협력 확대 등에 대해 입장을 교환하고 협력 방안을 논의했다.<br><br>이를 통해 공급망 협력과 제3국 공동 진출 프로젝트, 경제분야 실질협력 등 3건의 양해각서를 체결했다.<br><br>특히 최근에 부각된 공급망의 중요성을 감안해 최초로 '공급망 협력 강화에 관한 양해각서'를 체결해 향후 공급망 이슈를 논의할 국장급 협의체 신설에 합의했다.<br><br>또 이번 회의를 계기로 양국 간 다양한 최고위급 경제 당국 간 협력채널을 활성화하고, 2030년 부산시 세계박람회 유치 지지도 요청했다.
		</br></br></br></br></br></br></br></br></br></br></div>",경제
6,20220827,TV조선,"소통 넓히는 이재용 ""평생 처음 어머니와 휴가 보냈다""","<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/08/27/2022082790036_0_20220827183604269.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">이재용 삼성전자 부회장 /연합뉴스</em></span>이재용 삼성전자 부회장이 연일 직원들과의 소통에 나서고 있다.<br><br>이 부회장은 복권 직후인 지난 19일 삼성전자 기흥캠퍼스 반도체 연구개발(R&amp;D;)단지 기공식에 참석한 뒤 24일에는 삼성엔지니어링을 찾아 직원들을 만난 간담회를 가졌다. <br><br>또 26일에는 삼성전자 수원사업장 영상디스플레이(VD)사업부 MZ세대(1980~2000년대 초 출생) 직원들로부터 차기 제품에 대한 보고를 받았다.<br><br>이 자리에서 이 부회장은 MZ 세대 직원들과 간담회도 가졌다. 휴가를 어떻게 보냈냐는 직원의 질문에 이 부회장은 ""평생 처음 어머니와 단둘이 5박 6일간 휴가를 보냈다""라며 ""어머니 추천으로 드라마 시청도 했다""라고 답했다. <br><br>삼성전자 측은 앞으로 ""다른 사업장도 순차적으로 방문해 직원들과의 소통을 지속적으로 늘려 나갈 계획""이라고 밝혔다.
		</br></br></br></br></br></br></br></br></div>",경제
7,20220827,TV조선,코인 시총 1조 달러 붕괴…파월 '매파' 발언 영향,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/08/27/2022082790035_0_20220827184102446.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">/TV조선 방송화면 캡처</em></span>가상화폐 비트코인 가격이 제롬 파월 미국 연방준비제도 의장의 '매파' 발언 영향으로 하루 새 6% 하락했다. <br><br>가상화폐 정보 사이트 코인마켓캡에 따르면, 27일 한국 시간 오후 3시 53분 기준 비트코인은 하루 전보다 6.% 떨어진 2만 154달러에 거래됐다. <br><br>같은 시각 시총 2위에 해당하는 이더리움도 9.91% 급락하며 1497달러에 거래됐다. 전 세계 가상화폐 시가총액은 6일 만에 1조 달러 아래로 떨어졌다.<br><br>앞서 파월 의장은 잭슨홀 심포지엄 연설에서 ""당분간 제약적인 (통화)정책 스탠스 유지가 필요하다""며 높은 수준의 금리를 유지할 것을 시사했다. 이에 미국 증시도 일제히 하락하며 장을 마쳤다. <br><br>전날 기술주 중심의 나스닥지수는 3.94% 떨어지며 1만2141.71에 장을 마감했다. 다우지수와 S&amp;P;지수는 각각 3.03%, 3.37% 낮아진 3만2283.4, 4057.66에서 거래를 마쳤다.
		</br></br></br></br></br></br></br></br></div>",경제
8,20220827,TV조선,'폭염에 폭우까지' 8월 물가 6% 전망 '유력',"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/08/27/2022082790030_0_20220827160602510.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">서울 시내 대형마트에서 장을 보는 시민들. /연합뉴스</em></span>최근 고물가를 기록하고 있는 추세가 8월까지 이어질지 관심이 쏠린다.<br><br>27일 정부 등에 따르면 통계청은 다음 달 2일 8월 소비자물가 동향을 발표할 예정이어서 수치가 어떻게 나올지 관심을 모으고 있다.<br><br>앞서 6월 소비자물가가 6.0%, 7월에는 6.3%를 기록한 상황이어서 6%대 물가가 이어질지가 관심이다.<br><br>8월에는 폭염에 이어 예상 못 한 폭우로 인해 농축수산물 등의 출하 차질로 가격 급등이 전망되고 있다. 이 때문에 6% 물가가 그대로 이어질 가능성이 크다는 분석이 힘을 얻고 있다.<br><br>최근 추경호 부총리 겸 기획재정부 장관은 물가 정점을 묻는 질문에 ""대외변수가 있어서 딱 부러지게 말할 수는 없지만 추석이라는 고비를 넘기면 물가가 조금씩 안정세를 보일 수 있다""라고 말했다.
		</br></br></br></br></br></br></br></br></div>",경제
9,20220827,TV조선,기름값 8주째 하락…이번주 휘발유 36원·경유 26원↓,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/448/2022/08/27/2022082790024_0_20220827134601769.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">지난 21일 서울 시내 주유소 모습. /연합뉴스</em></span>국내 휘발유와 경유 가격이 8주 연속으로 내렸다.<br><br>27일 한국석유공사 유가정보시스템 오피넷에 따르면 8월 넷째 주(8.21∼25) 전국 주유소 휘발유 평균 판매가격은 전주보다 36.4원 내린 리터당 1743.8원으로 집계됐다.<br><br>이는 지난달부터 시행된 유류세 인하율 확대(30→37%) 조치와 국제 석유제품 가격 하락의 영향으로 풀이된다.<br><br>국내에서 가장 비싼 곳인 서울은 이번 주 휘발유 평균 가격은 지난주보다 31.0원 내린 1816.6원, 가장 싼 지역인 대구는 36.8원 하락한 1689.4원을 기록했다.<br><br>국내 경유 가격도 8주 연속 하락세를 나타냈다. 이번 주 경유 평균 가격은 지난주보다 25.9원 내린 1843.6원으로 집계됐다.<br><br>국내 휘발유와 경유 가격은 다음 주 약보합세를 보일 것으로 전망된다.
		</br></br></br></br></br></br></br></br></br></br></div>",경제
