,날짜,신문사,제목,내용,분야
0,20221211,경향신문,‘포레나 대전학하’ 전용 84㎡ 872가구 선착순,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192173_001_20221211220702496.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br>(주)한화 건설부문이 대전 유성구 학하동 676-1, 682-2 일대에 들어서는 ‘포레나 대전학하’에 대한 선착순 분양을 진행한다. 선착순 계약은 잔여가구를 대상으로 진행하며, 계약자는 직접 동·호수를 선택할 수 있다. <br><br>포레나 대전학하는 지하 2층~지상 최고 34층 21개동 전용면적 59~84㎡ 1754가구로, 임대를 제외한 전용 84㎡ 872가구(1단지)를 일반분양한다.<br><br>단지는 남향 위주로 동을 배치해 채광과 통풍을 극대화했고, 낮은 건폐율과 높은 조경면적으로 동간 거리가 넓어 가구 간섭이 적다. 1.43대의 넉넉한 주차공간을 확보했으며 100% 지하주차장으로 설계된다. 84㎡A는 4베이 판상형 맞통풍 구조로 설계돼 채광과 통풍이 우수하다. 팬트리에 알파룸까지 제공된다. 84㎡B는 2개면 개방 타워형 구조다.<br><br>홈플러스, 모다아울렛 등 대형 쇼핑시설 이용도 편리하며, 도안신도시 내 건양대학교병원, CGV, 롯데시네마 등 중심 상업지구 인프라도 쉽게 누릴 수 있다.
		</br></br></br></br></br></br></br></br></div>",경제
1,20221211,경향신문,‘평촌 센텀퍼스트’ 전용면적 36~84㎡ 1228가구,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192172_001_20221211220701135.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br>DL이앤씨와 코오롱글로벌이 경기 안양 덕현지구주택재개발 정비사업을 통해 재탄생한 ‘평촌 센텀퍼스트’를 12월 중 분양한다. 후분양으로 진행해 오는 2023년 11월부터 입주가 가능하다.<br><br>‘평촌 센텀퍼스트’는 지하 3층~지상 38층 23개동 2886가구 대단지로, 이 중 전용면적 36~84㎡ 1228가구가 일반분양된다. 일반분양 물량의 90%는 실거주에 용이한 전용 59~84㎡이다.<br><br>선호도가 높은 판상형 위주 평면설계를 적용했으며, 타입별로 파우더룸, 드레스룸, 팬트리 등 활용도 높은 수납공간을 제공한다. 대단지 규모에 걸맞은 다채로운 커뮤니티 시설도 조성된다. 농구장, 테니스장 등으로 활용할 수 있는 실내체육관을 비롯해 골프연습장, 피트니스 시설, 대형 목욕시설, 게스트하우스 등이 들어설 예정이다.<br><br>평촌 학원가가 도보권에 있으며, 초·중학교가 반경 300~700m 내에 있다. 롯데백화점, 뉴코아아울렛, 홈플러스 등 쇼핑시설과 성심병원, 안양시청 등 다양한 인프라도 형성돼 있다.
		</br></br></br></br></br></br></br></br></div>",경제
2,20221211,경향신문,‘강동 헤리티지 자이’ 전용면적 59㎡ 219가구,"<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192171_001_20221211220603406.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br>GS건설이 서울 강동구 길동 160번지 신동아 1·2차 재건축으로 탄생한 ‘강동 헤리티지 자이’를 12월 중 분양한다.<br><br>강동 헤리티지 자이는 지하 2층~지상 33층 8개동 총 1299가구 대단지로 이 중 전용면적 59㎡ 타입 219가구가 일반분양된다.<br><br>도심지역 내 재건축으로 진행된 만큼 풍부한 생활 인프라가 강점이다. 인근에 현대백화점, 이마트, 강동경희대병원, CGV, 홈플러스 등이 위치했으며, 단지 주변으로 길동생태공원, 길동공원, 일자산도시자연공원 등 자연환경도 우수하다. 지하철 5호선 길동역과 9호선 길동생태공원역(2028년 개통 예정)을 이용할 수 있어 강남 등 도심권 접근성도 좋다.<br><br>단지 인근에는 다수 기업이 입주해 있는 강동첨단업무단지가 있고, 고덕비즈밸리, 엔지니어링복합단지 등이 조성될 예정이어서 직주근접에 유리하다. 커뮤니티 시설에는 카페테리아, 피트니스 클럽, 골프 연습장, 작은 도서관, 독서실 등이 들어설 예정이다. 입주는 2024년 6월 예정이다.
		</br></br></br></br></br></br></br></br></div>",경제
3,20221211,경향신문,"‘억’ 소리 나게 뚝뚝…거래절벽 속 급매가격, 진짜 내집 가격일까","<div class=""go_trans _article_content"" id=""dic_area"">
<span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192170_001_20221211233801137.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br><strong>이달 첫째 주 전국 아파트 가격 </strong><br><strong>0.59% 하락해 역대 최고 낙폭 </strong><br><strong>올해 거래량, 예년의 10분의 1 </strong><br><strong>그나마도 ‘직거래’가 대부분</strong><br><strong>“금리 인상 멈춰야 분석 가능”</strong><br><br>서울 송파구 잠실에 사는 주부 A씨(43)는 최근 떨어진 집값만 생각하면 심장이 덜컥 내려앉는다. 2년 전 자신이 아파트를 구입했을 때보다 집값이 3억~4억원 가까이 빠졌기 때문이다. 지인들은 “어차피 언젠가는 다시 오를 건데 쓸데없는 걱정을 한다”고 위로하지만 A씨는 자신의 아파트와 관련한 뉴스를 접할 때마다 답답함을 느낀다고 했다. A씨는 “내가 너무 비쌀 때 덜컥 집을 사버렸구나 싶어 그 후회가 너무 크다”고 말했다.<br><br>서울 강동구에 사는 B씨는 집값 하락 뉴스를 볼 때마다 동네 공인중개사무소를 기웃거린다. 그는 3년 전 아파트(84㎡)를 8억원 후반대에 분양받아 샀다. 한때 20억원까지 올랐다가 최근에는 호가마저 11억원으로 떨어졌다. 최고가 기준 9억원 가까이 하락한 셈이다. B씨는 “평생 거주할 목적으로 산 집이라 일희일비하지 말자 싶다가도 집값이 더 떨어지면 어떡하나 걱정이 된다”고 말했다.<br><br>한국부동산원의 12월 1주(5일 기준) 전국 아파트 가격은 지난주보다 0.59% 하락해 역대 최대 낙폭을 기록했다. 서울의 아파트값도 지난 5월 말 이후 28주째 하락하고 있다. 하락폭도 점점 커지고 있다. 전주 -0.56%에 이어 이번주 0.59% 하락하면서 역대 최대 하락폭을 매주 갱신하고 있다. 수치만으로 보자면 ‘자고 나면 집값이 억 단위로 떨어져 있는’ 상황인 셈이다.<br><br>서울 광진구에 사는 C씨는 그러나 “집값이 떨어졌다는 게 체감되지 않는다”고 말했다. “발품을 팔며 돌아다녀봐도 전세는 널렸는데 매매는 매물 자체가 없어요. 그나마 있던 것도 집주인들이 싹 다 거둬갔대요. 부동산에 나와 있는 매물들도 죄다 지금 시세보다 낮은 게 없어요.”<br><br>한국부동산원의 매매가격지수는 해당 월의 조사대상(표본)의 실거래 사례 및 가격형성 요인이 유사한 인근 지역 실거래 사례를 기반으로 매물정보, 시세정보, 부동산중개업소의 의견 등을 종합적으로 참고해 산출된다. 표본 규모는 월간 4만6170가구·주간 3만2000가구(아파트·연립·단독)다.<br><br>문제는 시세를 반영해야 할 현재의 부동산 시장 거래량이 연평균 거래량의 절반도 되지 않는다는 점이다. 각종 부동산 규제로 거래가 줄었다고 평가받았던 문재인 정부조차 2017년 월평균 아파트 거래량은 9000건 안팎을 기록했었다. 반면 올해는 1~11월 평균 991건 거래되는 데 그쳤다. 지표 산출의 근거 중 하나인 ‘실거래 표본’이 10분의 1 수준으로 줄어든 셈이다. 즉 100건이 거래되던 시장에서 산출하던 지수를 현재는 10건을 놓고 산출해야 한다는 말이다.<br><br>그렇다면 수억원씩 하락 거래된 가격을 해당 단지 전체의 시세로 볼 수 있을까. 전문가들도 이에 대한 명확한 답을 내놓지는 못하고 있다. 부동산 시장이 잇따른 금리 인상으로 ‘정신을 차리지 못하고 있는 상황’이기 때문에 금리 인상 기조가 어느 정도 멈춰야 정확한 분석이 가능하다는 것이다.<br><br>부동산중개업자들은 “급매물 시세도 시세”라면서도 “급매물이 매번 나오지도 않고 그나마도 직거래가 많다. 여전히 집주인들이 내놓는 가격은 이전 최고가보다 크게 떨어지지 않았다”고 말했다.<br><br>서울 강남구 도곡동의 한 공인중개업자는 “강남 집값이 크게 떨어졌다는데 우리들이 체감하는 가격은 내려가지 않았다. 전세는 25억원 집 기준으로 3억~4억원 정도 하락하긴 했지만 매매가는 전혀 떨어진 게 없다”고 말했다. 이어 “매수 문의는 가끔 있었는데 기대가격에 나온 매물이 없으니 이제는 전화도 끊긴 상태”라고 덧붙였다. 서울 광진구의 한 공인중개업자는 “내놓는 사람은 최고가격일 때를 생각하고, 사려는 사람은 최저가격일 때를 생각하니 거래가 될 수가 없다”고 말했다.<br><br>심형석 미국 IAU 부동산학과 교수(우대빵부동산연구소 소장)는 “하락장이라기보다는 조정장에 가깝다”고 분석했다. 심 교수는 “가격이 하락하고 있다고 판단하려면 하락 거래가 진행되는 와중에 하락된 가격의 매물을 매수자가 받아주는 시장이 자연스럽게 돌아가야 하는데 현재는 급매물 한두 건 정도의 거래가 이뤄지는 수준이라 실제 하락장이라고 판단하기는 어렵다”고 설명했다.<br><br>심 교수는 “집값이 하락하고 있다면 땅값과 건축비도 같이 떨어져야 하는데 땅값은 계속 상승 중이고, 건축비도 내년에 더 오르면 집을 싸게 지을 수가 없다”면서 “현재는 하락기라기보다는 조정기로 보는 게 더 적절해 보인다”고 분석했다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
4,20221211,경향신문,“전 국민이 ‘과매수공포증’ 걸린 상태…호가보다는 실거래가 중심으로 봐야”,"<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">박원갑 KB 부동산 수석전문위원</strong><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP is_small"">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192169_001_20221211233802267.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br>지난달 서울 아파트 거래량은 543건(계약일 기준)으로 월별 역대 최저치를 기록했다. 올해 1~11월 서울의 아파트 거래건수는 1만901건에 그쳤다. 이는 지난해 1~11월 거래건수(4만822건)의 4분의 1 수준이다. 역대 유례없는 ‘거래절벽’이다.<br><br>박원갑 KB국민은행 부동산 수석전문위원(박사·사진)은 “전 국민이 ‘과매수공포증’에 걸린 상태”라고 진단했다. 즉 가격이 떨어졌다고는 하지만 급매 외에는 여전히 높은 호가를 유지하고 있고, 가격이 이전보다 하락했어도 ‘지금 사는 가격도 비싸게 사는 것이면 어떡할까’ 하는 두려움을 갖고 있다는 얘기다.<br><br>“집은 전망을 보고 사는 거예요. 현재의 집은 그냥 ‘집’의 개념이 아니라 하나의 부동산이자 내 생에 가장 큰 쇼핑이거든요. 자신이 가진 가장 비싼 자산을 구매하는 것인데 불확실성에 베팅을 해야 돼요. 주식처럼 투자를 분산할 수도 없어요. 그렇다보니 구입에 더욱 신중할 수밖에 없고 조마조마하면서 타이밍을 노리게 되는 겁니다. 하락장에서는 그 정도가 심화될 수밖에 없고요.”<br><br>그렇다면 현재와 같은 거래절벽 상황에서 초급매물을 중심으로 이뤄지는 하락거래를 ‘시세’라고 볼 수 있을까. 박 수석전문위원은 “관점의 문제이기는 하지만 호가보다는 실거래가를 중심으로 보는 것이 정확하다”고 답했다.<br><br>박 수석전문위원은 “가격은 속여도 거래량은 속일 수가 없다”면서 현재의 하락세는 거래량으로도 판단 가능하다고 했다. 그는 “가격은 직거래도 있을 수 있고, 거래 유형에 따라 편차가 있을 수 있지만 거래량은 매수자들의 심리를 여실히 그대로 보여주는 지표”라며 “거래량이 줄었다는 것은 결국 그 가격으로 집을 살 사람이 줄었다는 말”이라고 설명했다.<br><br>현재의 하락세가 연착륙하는 시기는 단정짓기 어렵다는 것이 박 수석전문위원의 판단이다. 그는 “금리 인상 등 여러 요인들이 복합적으로 작용하고 있기 때문에 시점을 단정할 수 없다”고 했다. 이어 “정부의 규제완화 조치로 하락폭이 둔화할 수는 있겠지만 지금과 같은 공포국면에서는 어떤 것도 예측하기가 어렵다”고 말했다.
		</br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
5,20221211,경향신문,"발렌타인 판매사, 자사 위스키 구매 대가로 국내 유흥업소에 615억원 리베이트","<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">‘부당 고객 유혹’ 9억원대 과징금</strong>발렌타인, 시바스 리갈, 로얄 샬루트 등의 위스키 제품을 판매하는 프랑스 주류회사 페르노리카 한국법인이 자사 위스키 판매량을 늘리기 위해 유흥업소에 600억원대 리베이트를 제공한 사실이 적발돼 과징금을 물게 됐다.<br><br>공정거래위원회는 자사 제품을 구매한 대가로 유흥업소에 리베이트를 제공해 부당하게 고객을 유인한 페르노리카코리아와 페르노리카코리아임페리얼에 시정명령과 함께 과징금 9억1800만원을 부과한다고 11일 밝혔다.<br><br>사실상 하나의 사업체로 통합 운영된 두 회사는 2010년 10월부터 약 10년 동안 모두 561개의 유흥업소에 615억3000만원의 부당한 경제적 이익을 제공한 것으로 드러났다. 이들은 먼저 대여금 명목으로 금전을 지급한 뒤 해당 업소가 자사 제품을 구매하면 수량에 따라 대여금 상환 의무를 면제해주는 방식을 사용했다. 예컨대 한 유흥업소는 양주 총 403상자를 구매하면 양주 1상자당 17만4000원의 대여금 상환 의무를 면제받는 내용의 대여금 계약을 체결해 7012만원을 제공받았다.<br><br>페르노리카코리아는 2010년 10월부터 2020년 6월까지 400회에 걸쳐 248개 유흥업소에 352억5000만원을, 페르노리카코리아임페리얼은 2010년 10월부터 2019년 4월까지 438회에 걸쳐 313개 업소에 262억7000만원을 제공한 것으로 파악됐다.<br><br>공정위는 “이런 금전 제공 행위는 유흥 소매업소가 소비자에게 페르노리카코리아의 주류를 권유하게 해 소비자의 선택권을 왜곡하고 시장에서의 공정한 거래 질서를 저해하는 부당한 고객 유인 행위”라고 지적했다.<br><br>2018년까지 국내 위스키 시장에서 점유율 20% 수준을 유지해온 두 회사는 2019년에 점유율이 8%대로 떨어졌다. 페르노리카코리아임페리얼은 주요 취급 제품인 임페리얼 영업권이 2019년 2월 드링크인터내셔널에 양도돼 현재는 사실상 사업 활동이 중단된 상태다.
		</br></br></br></br></br></br></br></br></br></br></div>",경제
6,20221211,경향신문,매출 상위 100곳 중 18곳 ‘잠재적 부실’,"<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">경총 ‘100대 기업, 영업실적·주요 지출항목 분석 보고서’</strong><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192166_001_20221211233701797.jpg?type=w647"" id=""img1""/>
</div>
</div></span><br><br><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a2"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192166_002_20221211233701832.jpg?type=w647"" id=""img2""/>
</div>
</div></span><br><br><strong>3분기 영업이익으로 이자도 못 내는 기업 18곳…작년보다 5곳 증가</strong><br><strong>고금리 부담에…전년 대비 30% 이상 늘어난 원재료비 가장 큰 영향</strong><br><strong>실제로 매출 18% 오를 때 영업이익 25% 감소…조선·화학 등 ‘타격’</strong><br><br>매출 기준 국내 상위 100대 기업 중 18곳이 올해 3분기에 이자 낼 돈도 못 번 것으로 조사됐다. 이들 기업은 영업이익으로 이자 비용도 감당하지 못하는 수준이란 의미다. 100대 기업의 매출은 지난해 3분기보다 18% 늘었지만 원재료비, 이자 비용, 인건비 등이 상승해 영업이익이 약 25% 줄었다. 경기 둔화가 이어지고, 미국의 기준금리 인상에 따른 여파도 계속되고 있기 때문에 부실 기업은 더 늘어날 수 있다는 전망도 나온다.<br><br>한국경영자총협회가 11일 발표한 ‘매출 100대 기업 영업실적 및 주요 지출항목 특징 분석’ 보고서를 보면 올해 3분기 기준으로 ‘이자보상배율 1 미만’ 기업은 18곳으로 나타났다. 이자보상배율이란 영업이익을 이자 비용으로 나눠서 산출한다. 1보다 낮으면 영업이익으로 이자를 감당하지 못한다는 뜻이다. 1 미만이면 잠재적인 부실 기업으로 분류된다. 18개 기업 중에는 영업적자를 뜻하는 ‘이자보상배율 0 미만’인 기업도 13곳이나 포함됐다.<br><br>이자보상배율 1 미만 기업은 코로나19가 확산한 2020년 늘었다가 지난해에는 줄었지만 올해 다시 늘고 있다. 3분기 기준으로 보면 2019년 14개에서 2020년 23개로 늘었다. 지난해 13개로 줄었다가 올해 18개로 다시 늘었다. 최근 경기가 나빠지면서 늘어난 것으로 해석된다. 올해 3분기 이자보상배율 1 미만 기업은 대우조선해양, 현대중공업, 현대미포조선, 롯데케미칼 등이다.<br><br>이런 기업이 늘어나는 배경으론 고금리에 따른 이자 비용 증가, 원재료비 상승, 인건비 상승 등이 꼽힌다. 가장 큰 영향을 준 건 원재료비다. 경총 보고서에 따르면 100대 기업 중 원재료비 항목을 공시한 72개 기업의 올해 3분기 원재료비는 170조9167억원으로 지난해 같은 기간(130조1613억원) 대비 31.3% 늘었다.<br><br>이자 비용 증가도 부담을 줬다. 100대 기업이 올해 1~3분기 지불한 이자는 5조3267억원이다. 지난해 같은 기간(4조5446억원) 대비 17.2% 늘었다. 미국의 금리 인상에서 시작된 고금리 여파가 영향을 줬다. 인건비 항목을 공시한 97개 기업을 분석한 결과, 올해 3분기 10.6% 증가했다. 지난해 56조5791억원에서 올해 62조6030억원으로 인건비 총액이 늘었다.<br><br>이런 요인들로 100대 기업의 올 3분기 매출은 지난해 같은 기간 대비 늘었지만, 영업이익은 크게 줄었다. 매출액 상위 100대 기업의 올 3분기 총매출은 337조3245억원으로 전년 동기 대비 18.0% 증가했다. 반면 영업이익은 21조4493억원으로 같은 기간보다 24.7% 감소했다. 매출은 늘었는데, 영업이익은 줄어든 것이다.<br><br>업종별로 보면 조선업, 화학업 등 7개 업종의 영업이익이 줄었고 가스업, 자동차업 등 8개 업종은 늘었다.<br><br>하상우 경총 경제조사본부장은 “내년에도 1%대 낮은 성장세와 고물가, 높은 임금 상승 같은 아킬레스건들이 기업 경영 악화의 뇌관으로 작용할 우려가 크다”며 “규제 완화, 세제 개선, 노동 개혁 같은 과제들이 보다 속도감 있게 추진돼야 한다”고 말했다.
		</br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
7,20221211,경향신문,"하나금융, 청년 창업가 육성 등 성과 공유","<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">대학생 벤처에 1억5000만원 지원</strong><span class=""end_photo_org""><div class=""nbd_im_w _LAZY_LOADING_WRAP "">
<div class=""nbd_a _LAZY_LOADING_ERROR_HIDE"" id=""img_a1"">
<img class=""_LAZY_LOADING"" data-src=""https://imgnews.pstatic.net/image/032/2022/12/11/0003192165_001_20221211220101932.jpg?type=w647"" id=""img1""/>
</div>
</div><em class=""img_desc"">함영주 하나금융그룹 회장(앞줄 가운데)이 11일 서울 명동 사옥에서 ‘하나 소셜벤처 유니버시티’ 프로그램에 참여한 청년들과 기념촬영을 하고 있다. 하나금융그룹 제공</em></span><br><br>하나금융그룹이 청년 창업가를 육성하고 창업을 지원하기 위해 대학생들에게 총 1억5000만원을 지원했다.<br><br>하나금융은 서울 명동 사옥에서 ‘청년 일자리 창출 및 지역경제 활성화 지원 사업 성과공유회’를 개최했다고 11일 밝혔다. 이 행사는 하나금융의 ESG(환경·사회·지배구조) 활동인 ‘하나 소셜벤처 유니버시티’ 프로그램의 하나다. 이번 성과공유회에는 지난 7월부터 소셜벤처 유니버시티 프로그램에 참여한 전국 10개 대학, 총 292개팀 중에서 심사를 통해 선발한 18개의 창업 교육 우수팀, 대학 관계자 등이 참석해 추진 성과 등을 공유했다.<br><br>하나금융은 이들 18개팀 중에서 대상과 최우수상·우수상·장려상을 선정하고, 이들이 해당 지역에서 창업할 수 있도록 지원금 총 1억5000만원을 전달했다. 참가자들은 창업 아이템을 지역 사업과 연계할 수 있도록 지역 창업가들과 인맥을 쌓는 시간을 보냈다.<br><br>함영주 하나금융 회장은 “청년 창업이 활성화되고 스타트업과 벤처기업이 발전해야 일자리 문제, 청년실업 문제도 해결될 수 있다”며 “청년 창업 생태계 구축과 기업 성장, 일자리 창출이라는 선순환을 만들기 위해 노력하겠다”고 말했다.
		</br></br></br></br></br></br></br></br></div>",경제
8,20221211,경향신문,"중소기업 10곳 중 6곳 “내년 경영 화두, 원가 절감·긴축”","<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">“경기, 올해와 비슷하거나 악화” 90% 육박…이자 부담 가장 큰 걱정</strong>중소기업 10곳 중 9곳가량은 내년 경영 환경이 올해와 비슷하거나 악화할 것으로 내다봤다. 내년 전망에 적신호가 켜지면서 중소기업들은 원가 절감 및 긴축을 핵심 경영 전략으로 가장 많이 꼽았다.<br><br>중소기업중앙회가 11일 내놓은 ‘2022년 중소기업 경영실태 및 2023년 경영계획 조사’ 결과를 보면 내년 경영 환경에 대해 61.5%가 올해와 비슷할 것이라고 답했다. 경영 환경이 악화할 것이라는 응답은 26.3%였다. 응답 기업의 87.8%가 내년 경영 환경이 올해와 비슷하거나 더 나빠질 것으로 전망한 것이다. 나아질 것이라고 답한 기업은 12.2%에 그쳤다.<br><br>이에 따라 61.2%의 기업들은 내년 핵심 경영 전략으로 ‘원가 절감 및 긴축 경영’을 들었다. 이어 금융 리스크 관리 강화(34.9%), 신규 판로 확대(31.5%) 등의 순이었다. 경영안정과 성장을 위해 가장 필요한 정책으로는 금융 비용 부담 완화(68.8%)가 최우선 순위로 꼽혔다. 이어 판로 및 수출지원 확대(33.2%), 규제개선(32.7%) 등이었다.<br><br>기업들은 올해 경영 환경을 두고 53.2%가 어려웠다고 평가했고 어려웠던 이유로는 수요 위축(57.3%)과 금리 인상(42.7%), 인건비 상승(28.4%) 등을 제시했다. 중장기적으로 중소기업 경영에 불리해 대비가 필요한 요소로는 노동인구 감소가 45.6%로 가장 많이 꼽혔고 산업 변화에 뒤처진 규제(33.2%), 첨단 기술 수준과의 격차 확대(10.5%) 순이었다.<br><br>추문갑 중기중앙회 경제정책본부장은 “저금리 대출 전환 등 부채 연착륙 방안이 마련돼야 한다”고 말했다.
		</br></br></br></br></br></br></br></br></div>",경제
9,20221211,경향신문,매년 늘어나는 연말정산 환급액…지난해 1인 평균 68만원 돌려받았다,"<div class=""go_trans _article_content"" id=""dic_area"">
<strong class=""media_end_summary"">67.7% 환급…전년비 5만원 늘어<br>2015년 40만원대, 2019년 60만원대</br></strong>‘13월의 월급’으로 불리는 연말정산 환급액이 매년 증가해 지난해 1인당 평균 68만원 수준을 나타냈다.<br><br>11일 국세청 국세통계포털을 보면 2021년 귀속 근로소득 연말정산 결과 1351만1506명에게 9조2485억7800만원의 세액이 환급됐다. 근로소득을 신고한 근로자 1995만9148명 중 67.7%가 연말정산으로 세금을 돌려받았다. 근로자 10명 중 7명은 미리 떼인 세금이 실제 세금보다 많았다는 의미다.<br><br>연말정산으로 세액을 환급받은 경우 1인당 평균 환급액은 지난해 기준 68만4000원이었다. 2020년 귀속분 63만6000원보다 5만원가량 늘었다.<br><br>연말정산 1인당 평균 환급액은 매년 늘어나는 추세다. 2010년 귀속분부터 2015년 귀속분까지는 40만원대였으나 2016년 귀속분이 51만원을 기록해 처음 50만원을 돌파했다. 이후에도 2019년 귀속분은 60만1000원으로 60만원을 넘겼고, 지난해 귀속분은 70만원에 가까워졌다.<br><br>올해 근로소득 귀속분에 대한 연말정산은 내년 초 진행된다. 국세청 홈택스 ‘연말정산 미리보기’ 서비스를 이용하면 올해 사용한 신용카드 사용액 등을 토대로 환급액을 미리 계산할 수 있다.<br><br>소득 중 사용비중이 높은 신용카드 소득공제는 총급여의 25%를 초과한 금액부터 공제가 가능하다. 신용카드 사용금액은 15%, 직불·선불카드와 현금영수증 사용금액은 30%, 전통시장 사용금액은 40%를 250만원 한도로 공제받을 수 있다. 국세청은 “총급여의 25%까지는 신용카드를 사용하는 것이 포인트 적립 등에 유리하며 25% 초과분에 대해서는 현금영수증이나 직불카드 등을 사용하는 게 공제를 더 많이 받을 수 있다”고 밝혔다.<br><br>이번 연말정산에 특별히 적용되는 공제 내용도 알아두는 것이 좋다. 정부는 올해 신용카드 사용금액을 지난해보다 5% 이상 늘리면 100만원 한도로 10%포인트 공제 혜택을 더 주겠다고 밝혔다. 전통시장 소비금액을 지난해보다 5% 이상 늘려도 공제율 10%포인트를 더해주기로 했다. 대중교통 사용금액 소득공제율은 상반기분 40%, 하반기분 80%를 적용한다.
		</br></br></br></br></br></br></br></br></br></br></br></br></div>",경제
